nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Hughes LLC,Tecnologia,Argentina,25000,BR-00114,2023-11-17,2024-06-04,Credenciales Filtradas de Terceros,Baja,860648,20218829.82,US-003550,user_matthew23_3549,5a3db1548fd28f5af8aa7fc89cea27b6,Brasil,2020-10-24,Historial de Transacciones,Alta,2024-07-17
Conrad PLC,Gobierno,Peru,50,BR-00663,2022-07-23,2022-09-07,Credenciales Filtradas de Terceros,Critica,2483796,12255531.74,US-006607,user_maureen89_6606,dfce10dbd235838d81d7b9b69a28d335,Colombia,2021-08-25,Numero de Tarjeta de Credito,Critica,2022-10-04
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00556,2021-10-04,2022-05-24,Inyeccion SQL,Critica,1052870,5093390.65,US-006961,user_leemegan_6960,9a7456d55fbeeab0db47e7250b48d6c8,Brasil,2018-05-23,Correo Electronico,Media,2022-06-09
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00439,2026-02-11,2026-06-14,Ataque a Cadena de Suministro,Critica,2450179,5740489.03,US-003036,user_uparker_3035,a3c76d0ac58b39a325e7cbc732f3642a,Costa Rica,2019-10-30,Numero de Tarjeta de Credito,Critica,2026-07-12
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00259,2025-12-01,2026-01-25,Configuracion Erronea de Servidor,Baja,3244684,6615974.89,US-001831,user_benjaminhowell_1830,e16c1c4d0154c38714a8c7c9d455b166,Chile,2017-12-15,Correo Electronico,Media,2026-04-04
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00590,2025-05-29,2025-06-02,Explotacion de Vulnerabilidad Sin Parche,Media,3687974,8260219.9,US-000640,user_cisnerosellen_639,4fd95c1b265aa0b59362473fdb322e2b,Espana,2018-06-06,Numero Telefonico,Baja,2025-06-25
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00318,2025-05-06,2025-12-06,Malware,Baja,357057,18092553.43,US-001045,user_bbennett_1044,6f93dfbda27eb172d2494be862fd23f2,Uruguay,2024-11-18,Nombre Completo,Baja,2026-03-02
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00434,2022-04-14,2022-07-08,Configuracion Erronea de Servidor,Baja,2628545,15845713.62,US-007703,user_michaelroberts_7702,242ed1fda480caa1f14547f9bb89391b,Chile,2021-09-06,Numero de Identificacion,Alta,2022-08-10
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00535,2021-12-28,2022-03-12,Configuracion Erronea de Servidor,Critica,1532249,13120898.24,US-001431,user_mlopez_1430,ed756893b9ab3c867785ef9642e54aa3,Estados Unidos,2022-04-29,Numero Telefonico,Baja,2022-05-29
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00153,2022-09-27,2023-03-02,Credenciales Filtradas de Terceros,Baja,3572225,17281852.76,US-001228,user_rroth_1227,c9a19bd519511f22eaef5c8a93db9fb5,Brasil,2021-06-22,Direccion Fisica,Media,2023-04-26
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00749,2026-09-01,2026-09-22,Ransomware,Critica,3739856,21125544.12,US-000494,user_watsonmichael_493,aff7c45436a0256942c40642d2a23952,Mexico,2017-07-26,Contrasena,Alta,2026-09-22
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00337,2024-10-28,2024-12-07,Inyeccion SQL,Alta,4314325,18145676.13,US-004076,user_baxterkaren_4075,a78feb53120e08257ac2eace1c39a07a,Ecuador,2019-04-06,Numero de Tarjeta de Credito,Critica,2024-12-08
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00552,2025-07-22,2025-10-24,Explotacion de Vulnerabilidad Sin Parche,Media,1853671,8467708.53,US-001691,user_jeffery95_1690,4704d47193f143a2c2b85e0cf683d2d3,Costa Rica,2020-11-20,Historial Medico,Critica,2025-11-13
Miller-Smith,Turismo,Mexico,50,BR-00683,2022-01-01,2022-04-28,Phishing,Critica,1418761,10538426.52,US-003085,user_thomaschristian_3084,e986142b22c4ad5a36745b3b77ee48fe,Mexico,2025-12-03,Numero de Tarjeta de Credito,Critica,2022-05-19
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00711,2024-01-11,2024-06-24,Inyeccion SQL,Alta,1821561,16832538.68,US-000983,user_paul10_982,c5698c3c801a44153623e2d2a60bd8f9,Espana,2025-02-23,Nombre Completo,Baja,2024-08-13
Cruz PLC,Gobierno,Peru,100,BR-00384,2024-09-21,2025-04-07,Explotacion de Vulnerabilidad Sin Parche,Alta,970566,4466225.51,US-006357,user_mccoyconnie_6356,15ba11080ae3b0c41f7ad7327db16983,Mexico,2020-09-30,Historial Medico,Critica,2025-06-17
Adams-Fowler,Tecnologia,Brasil,100,BR-00213,2025-08-06,2025-10-21,Insider Malicioso,Critica,2718156,20032641.09,US-007979,user_christopher04_7978,7747b086eac9bcfc2c808903aea91be5,Peru,2024-01-25,Contrasena,Alta,2025-11-07
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00580,2023-09-15,2024-05-12,Ataque a Cadena de Suministro,Critica,2104877,331300.12,US-007758,user_johnholt_7757,b12561a4bf6d4f9355ae7ece432bf08a,Colombia,2023-11-09,Nombre Completo,Baja,2024-06-16
Davis-Kelley,Energia,Colombia,250,BR-00658,2023-07-25,2023-12-15,Credenciales Filtradas de Terceros,Alta,1239433,8643338.83,US-001398,user_james27_1397,b5ef2022ae7bff2e8af4aacd0cb06927,Brasil,2022-10-02,Direccion Fisica,Media,2024-02-14
Murphy-Mullins,Retail,Ecuador,1000,BR-00499,2025-10-06,2026-05-08,Ransomware,Critica,601404,21882707.29,US-004338,user_oharper_4337,0b0f813e9763f3aaf0d9bc14882151ca,Panama,2018-10-05,Contrasena,Alta,2026-06-27
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00530,2022-02-07,2022-05-26,Credenciales Filtradas de Terceros,Baja,2416735,23246024.54,US-004153,user_loriarnold_4152,f15e972544e2384c22ab1d0969a98bca,Peru,2022-07-30,Numero de Identificacion,Alta,2022-07-16
Gallegos-Wilkerson,Salud,Panama,25000,BR-00504,2023-01-30,2023-03-02,Configuracion Erronea de Servidor,Critica,2128936,22516181.68,US-001174,user_katelynlynn_1173,d493206e5f9c9491c5c2d833a3da6c23,Mexico,2024-05-18,Correo Electronico,Media,2023-03-24
Hughes LLC,Tecnologia,Argentina,25000,BR-00257,2025-11-20,2026-06-15,Phishing,Baja,601023,10563469.0,US-002870,user_otate_2869,a342ba10b6907d6708209de058ee5e31,Mexico,2021-08-16,Numero de Tarjeta de Credito,Critica,2026-07-29
Freeman-Martin,Educacion,Colombia,2500,BR-00792,2023-12-21,2024-05-03,Insider Malicioso,Media,1593891,6006605.11,US-002484,user_vincent28_2483,9c990a25575fec8e079748d83d65aee4,Argentina,2018-07-13,Contrasena,Alta,2024-06-02
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00447,2024-05-12,2024-09-10,Ransomware,Alta,4815383,8999707.73,US-004930,user_cmckinney_4929,ed212101aadceca17b6eb44cd5b9756a,Peru,2024-03-13,Correo Electronico,Media,2024-11-18
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00530,2022-02-07,2022-05-26,Credenciales Filtradas de Terceros,Baja,2416735,23246024.54,US-004579,user_andersondrew_4578,74bc1c23c4d22af686b54a24a5a1ddb2,Panama,2022-03-28,Numero Telefonico,Baja,2022-06-27
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00249,2026-09-15,2026-09-22,Phishing,Media,132497,17204054.46,US-007751,user_elizabethrobbins_7750,2b900b16d2d8def27a6c537e4f7a752f,Ecuador,2023-10-31,Correo Electronico,Media,2026-09-22
Mccormick PLC,Tecnologia,Colombia,1000,BR-00038,2025-12-25,2026-04-22,Ataque de Fuerza Bruta,Baja,4555049,12110373.6,US-003211,user_amandakey_3210,c793861f7f4cba5613cf87013126cc47,Panama,2024-09-07,Numero de Tarjeta de Credito,Critica,2026-05-26
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00130,2025-05-01,2025-07-22,Explotacion de Vulnerabilidad Sin Parche,Alta,4484630,6689646.16,US-002015,user_brockstephen_2014,7224a2d4ef26dbed823fafe94d0e30e6,Costa Rica,2020-03-01,Numero de Identificacion,Alta,2025-09-24
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00447,2024-05-12,2024-09-10,Ransomware,Alta,4815383,8999707.73,US-006888,user_richmondnicole_6887,c9196f23bb4851ede3d771cc7010fcf2,Ecuador,2025-02-15,Direccion Fisica,Media,2024-12-07
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00689,2025-01-19,2025-09-16,Phishing,Critica,4525837,1880526.26,US-006440,user_anne25_6439,331f9d6f983a2bfc3bacc501a7aa0d89,Peru,2021-12-12,Historial de Transacciones,Alta,2025-12-10
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00125,2023-03-15,2023-06-17,Credenciales Filtradas de Terceros,Alta,3622845,23285733.82,US-004306,user_evanmendoza_4305,d27aff1845843dd6fe632a0e0a1773d6,Espana,2017-04-12,Historial de Transacciones,Alta,2023-09-02
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00258,2024-03-13,2024-05-21,Ataque a Cadena de Suministro,Media,3125758,7819597.0,US-001411,user_cynthiaduncan_1410,4b96f65e9998e9857720d55bb58481c1,Espana,2026-03-18,Historial Medico,Critica,2024-06-23
Bell-Williams,Retail,Colombia,250,BR-00620,2026-07-08,2026-08-31,Credenciales Filtradas de Terceros,Critica,1225835,23907766.72,US-005260,user_dianejohnson_5259,c7078d0759337899b8e60cc8538c1e3a,Uruguay,2020-04-04,Numero Telefonico,Baja,2026-09-06
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00764,2024-05-15,2024-07-13,Configuracion Erronea de Servidor,Baja,4871455,8685263.5,US-003413,user_hramirez_3412,2148848e868c659e066b3263ba124021,Peru,2024-04-21,Correo Electronico,Media,2024-09-02
Conrad PLC,Gobierno,Peru,50,BR-00401,2023-08-16,2023-08-26,Explotacion de Vulnerabilidad Sin Parche,Critica,4774944,23692766.32,US-000687,user_edwardsdonald_686,d7f86858ac8676f1008e7b605eafca08,Peru,2017-08-05,Contrasena,Alta,2023-08-31
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00247,2025-12-05,2026-02-09,Phishing,Alta,2819733,12531904.76,US-003422,user_randydiaz_3421,8c6f4ee3c8223d156da3c3c196584412,Espana,2019-04-07,Direccion Fisica,Media,2026-04-27
Harris-Allen,Retail,Mexico,25000,BR-00325,2022-07-07,2022-12-15,Inyeccion SQL,Baja,1477419,24272419.36,US-003089,user_mooretammy_3088,44722c505e68f15eeb888c80b55666e8,Espana,2017-08-07,Numero Telefonico,Baja,2023-02-23
Miller-Smith,Turismo,Mexico,50,BR-00489,2022-05-09,2022-10-30,Credenciales Filtradas de Terceros,Media,3833575,4666968.82,US-004047,user_fitzpatrickheather_4046,7ea2ab38d68590e547204b2e4c016116,Chile,2019-11-09,Historial de Transacciones,Alta,2022-12-25
Lynn-Garcia,Energia,Mexico,25000,BR-00198,2023-06-28,2024-01-04,Credenciales Filtradas de Terceros,Baja,4847694,17866082.41,US-003898,user_munozderek_3897,f407f9422301c7b2d6aeb5bf72c00d7a,Estados Unidos,2018-12-02,Contrasena,Alta,2024-02-21
Farmer-Hurst,Manufactura,Espana,500,BR-00588,2024-04-02,2024-06-26,Credenciales Filtradas de Terceros,Critica,1117147,11658787.18,US-003672,user_andersonjason_3671,efb36f10d20e784a64c011d1ba07874a,Espana,2021-09-10,Numero de Tarjeta de Credito,Critica,2024-06-29
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00106,2023-06-28,2024-02-17,Malware,Alta,1862996,16583783.22,US-004487,user_tthompson_4486,54d22a6452093ca6431db65102a7ff3f,Espana,2021-03-23,Numero de Tarjeta de Credito,Critica,2024-02-20
Murphy-Mullins,Retail,Ecuador,1000,BR-00090,2025-01-18,2025-07-26,Inyeccion SQL,Critica,1075702,19266171.79,US-001699,user_keyamanda_1698,c102e71933131903a3944532d58bc6eb,Peru,2020-06-20,Nombre Completo,Baja,2025-09-18
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00654,2025-08-28,2025-10-21,Configuracion Erronea de Servidor,Media,1161303,2550959.57,US-001166,user_ebailey_1165,864dbca3a4db4736608e7f1ac8252865,Brasil,2024-09-04,Contrasena,Alta,2025-11-20
Davis-Kelley,Energia,Colombia,250,BR-00659,2025-03-09,2025-08-01,Credenciales Filtradas de Terceros,Media,584421,16966338.97,US-006625,user_ohughes_6624,1a7d442bbe093ff7268ea65257d057fa,Colombia,2018-05-14,Correo Electronico,Media,2025-09-08
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00633,2024-08-04,2024-12-26,Phishing,Critica,3502505,16463809.53,US-001294,user_parsonsthomas_1293,b16c90aec11aaef48c47b46098c73e6c,Ecuador,2026-07-31,Correo Electronico,Media,2025-03-14
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00637,2025-02-24,2025-05-17,Malware,Media,848865,14242080.56,US-006726,user_kristin28_6725,f74a1997629c3f6521f53a2ed22451fc,Brasil,2022-07-08,Contrasena,Alta,2025-07-05
Little-Garcia,Manufactura,Panama,50,BR-00453,2023-05-23,2023-06-19,Malware,Media,916692,9337081.73,US-001388,user_elizabethpage_1387,6de1b2f283b1ce4337ef5abb1df8b3e7,Estados Unidos,2025-01-12,Numero Telefonico,Baja,2023-07-10
Powell Ltd,Gobierno,Brasil,50,BR-00500,2026-03-15,2026-04-23,Ataque a Cadena de Suministro,Media,4798012,3767555.25,US-000232,user_krista80_231,7edd14e1e51d2170338daa02630113eb,Peru,2017-02-09,Direccion Fisica,Media,2026-05-14
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00319,2025-11-27,2026-04-20,Ataque a Cadena de Suministro,Baja,4946121,15161978.18,US-001669,user_heididavis_1668,6ef5ad9ae03e6f7de6415d1e420154f0,Chile,2025-04-25,Numero Telefonico,Baja,2026-04-27
Walton LLC,Salud,Espana,2500,BR-00575,2023-01-22,2023-03-29,Credenciales Filtradas de Terceros,Alta,2295939,12318958.33,US-007146,user_garciakathy_7145,e2e74e2dfbfd1a00e6de4aa6e9c7048b,Chile,2026-04-06,Contrasena,Alta,2023-04-28
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00607,2023-07-14,2023-10-24,Ataque de Fuerza Bruta,Critica,418144,22602801.18,US-003444,user_darlenesosa_3443,4abff164348ba8de4fdbbf8c0993cf39,Uruguay,2026-02-05,Numero de Identificacion,Alta,2023-12-23
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00212,2024-10-03,2025-02-21,Configuracion Erronea de Servidor,Alta,1805784,6449280.67,US-000645,user_qramos_644,9f3cf250d4025d3f4057e6e0778f8d37,Estados Unidos,2019-07-18,Nombre Completo,Baja,2025-05-20
Bell-Williams,Retail,Colombia,250,BR-00557,2022-08-26,2022-09-27,Credenciales Filtradas de Terceros,Media,1356802,4146094.23,US-007908,user_kaylawheeler_7907,7a1419d5b1b1ca6fa6635b684714be30,Colombia,2018-07-14,Numero de Identificacion,Alta,2022-10-17
Walton LLC,Salud,Espana,2500,BR-00795,2024-02-05,2024-02-11,Insider Malicioso,Alta,3692199,3595686.47,US-002225,user_bmoore_2224,3dedc6dce8f4fcd422bfe03c6aa80d2b,Espana,2024-02-21,Historial Medico,Critica,2024-03-05
Kemp-Perez,Finanzas,Costa Rica,100,BR-00250,2025-02-22,2025-10-07,Explotacion de Vulnerabilidad Sin Parche,Baja,201291,1245457.21,US-007420,user_eduardo34_7419,b2ae7addae4a5835fa1dfe97cc5885eb,Argentina,2022-09-03,Contrasena,Alta,2025-12-23
Reed Group,Salud,Colombia,25000,BR-00631,2024-09-27,2025-02-06,Insider Malicioso,Alta,2490050,8079703.37,US-001089,user_james69_1088,294ed468a68a85833eedb2b15a035afd,Ecuador,2025-09-01,Correo Electronico,Media,2025-04-15
"Fox, Odom and Colon",Retail,Chile,50000,BR-00737,2025-04-25,2025-08-07,Ataque a Cadena de Suministro,Critica,3145984,6649359.72,US-003305,user_badams_3304,377c61d6d33640fba541e02ab4db4396,Argentina,2024-12-27,Numero Telefonico,Baja,2025-08-15
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00607,2023-07-14,2023-10-24,Ataque de Fuerza Bruta,Critica,418144,22602801.18,US-005252,user_jwilson_5251,f46faac9851a5d952bacf7d5ada1873d,Estados Unidos,2023-09-07,Historial Medico,Critica,2023-10-28
Little-Garcia,Manufactura,Panama,50,BR-00155,2026-01-15,2026-03-17,Inyeccion SQL,Baja,3835688,24107601.41,US-003446,user_changcameron_3445,ca7df58d766b0ac3c81b06d00bc9dd8f,Espana,2024-05-17,Numero de Tarjeta de Credito,Critica,2026-06-04
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00036,2025-12-26,2026-02-03,Credenciales Filtradas de Terceros,Critica,2485195,1719584.49,US-003499,user_amywhite_3498,601bf5a4c1ea9b734452a8eb3fbcb0da,Argentina,2024-02-20,Numero Telefonico,Baja,2026-03-28
Bell-Williams,Retail,Colombia,250,BR-00389,2025-11-11,2026-02-18,Configuracion Erronea de Servidor,Baja,3762758,20114508.31,US-003031,user_xthornton_3030,fc542414c0bac232928049eb3e49ef34,Mexico,2023-11-16,Historial de Transacciones,Alta,2026-05-04
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00201,2025-09-04,2026-02-26,Inyeccion SQL,Media,2954735,3475591.71,US-002996,user_ktapia_2995,ba64010c863ec3751ca57930d972233d,Chile,2023-05-23,Numero de Tarjeta de Credito,Critica,2026-03-24
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00665,2022-04-01,2022-10-04,Explotacion de Vulnerabilidad Sin Parche,Media,2270378,12291829.59,US-002064,user_parsonsheather_2063,54695bd03bcc7198cfb749b2fd8d48eb,Mexico,2021-12-13,Contrasena,Alta,2022-12-01
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00111,2022-12-11,2023-07-28,Inyeccion SQL,Critica,1820567,330125.63,US-001240,user_thomas98_1239,1e6f6ce5bd10b59f624eb9c30ae9931b,Chile,2019-05-15,Nombre Completo,Baja,2023-08-14
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00147,2024-04-28,2024-08-03,Phishing,Media,509237,367559.59,US-006488,user_isaac43_6487,de0ffa0d8a8cab769faa3799ce567563,Colombia,2017-06-17,Numero de Identificacion,Alta,2024-09-28
Mccormick PLC,Tecnologia,Colombia,1000,BR-00235,2022-11-26,2023-02-19,Credenciales Filtradas de Terceros,Alta,2940677,4937271.3,US-000855,user_olarsen_854,65cc69ef662ccb065ab696dd852e41fa,Costa Rica,2016-10-15,Numero Telefonico,Baja,2023-02-21
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00362,2025-01-31,2025-08-23,Configuracion Erronea de Servidor,Critica,1289981,18441579.29,US-005655,user_obrown_5654,46f6eb166e7389438558689da123d044,Estados Unidos,2020-07-30,Correo Electronico,Media,2025-10-27
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00717,2024-03-25,2024-11-17,Ataque a Cadena de Suministro,Alta,2725755,1127731.64,US-003658,user_ajohnson_3657,578439c8415d52aa66b7700e235bdd64,Chile,2025-10-27,Nombre Completo,Baja,2024-12-18
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00258,2024-03-13,2024-05-21,Ataque a Cadena de Suministro,Media,3125758,7819597.0,US-004165,user_fpeterson_4164,c6bbeb200dfc1e89feb61520b77eadd2,Panama,2022-02-05,Historial Medico,Critica,2024-06-23
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00778,2022-04-17,2022-10-20,Phishing,Baja,4053438,11235097.04,US-001731,user_gary29_1730,8e476a7ce63f4f61da7439c9e0030fc0,Ecuador,2018-12-04,Nombre Completo,Baja,2022-12-28
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00304,2023-02-16,2023-02-16,Ataque a Cadena de Suministro,Media,3748421,5101183.72,US-003937,user_christine93_3936,657b5c031493afeaad0931eb8c53dd6e,Costa Rica,2017-05-07,Numero de Tarjeta de Credito,Critica,2023-03-24
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00127,2026-02-01,2026-04-26,Explotacion de Vulnerabilidad Sin Parche,Media,4511057,1423159.12,US-001257,user_thomastanya_1256,fa91f42650841de06550d733a6da4649,Uruguay,2021-03-06,Historial Medico,Critica,2026-07-14
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00458,2024-07-12,2025-01-12,Ataque de Fuerza Bruta,Alta,2074649,2362182.74,US-002768,user_douglasnelson_2767,07176db770f66fb07ee9815d6382c017,Chile,2025-04-22,Fecha de Nacimiento,Baja,2025-03-16
Walton LLC,Salud,Espana,2500,BR-00113,2023-08-30,2023-09-23,Inyeccion SQL,Baja,1475512,9252366.84,US-004985,user_jacksonmargaret_4984,49c55e64b44a71c67524b48b9e524bb8,Colombia,2023-03-27,Nombre Completo,Baja,2023-12-19
Murphy-Mullins,Retail,Ecuador,1000,BR-00116,2022-03-15,2022-10-21,Configuracion Erronea de Servidor,Alta,4500521,22977713.24,US-003705,user_burnettpaul_3704,0f7321574f66338dd3679f472626a514,Chile,2018-11-16,Nombre Completo,Baja,2022-10-24
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00380,2023-03-01,2023-09-09,Explotacion de Vulnerabilidad Sin Parche,Media,1264147,21798496.48,US-001168,user_brittanysilva_1167,a87ebb2ca52601cfe741f1b41cb5659f,Mexico,2022-05-08,Numero Telefonico,Baja,2023-11-29
Goodman PLC,Turismo,Ecuador,50000,BR-00244,2022-06-12,2023-01-22,Credenciales Filtradas de Terceros,Critica,3802168,15505095.15,US-001856,user_jillfranco_1855,418daa622aa92433d20236b4aed25f26,Colombia,2024-07-26,Numero de Identificacion,Alta,2023-02-25
Cruz-Schultz,Energia,Panama,50,BR-00340,2023-09-12,2024-04-10,Credenciales Filtradas de Terceros,Baja,830618,4090172.98,US-006718,user_aliciabeasley_6717,61d4523cc687293cd01b6f6e692838ae,Chile,2022-04-08,Fecha de Nacimiento,Baja,2024-05-03
Farmer-Hurst,Manufactura,Espana,500,BR-00709,2025-02-06,2025-08-08,Ataque de Fuerza Bruta,Alta,4361018,21715425.86,US-006348,user_brendachavez_6347,1bb6b27066444f083008fa85cdb636d2,Ecuador,2022-11-29,Historial Medico,Critica,2025-09-28
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00174,2025-03-16,2025-07-26,Explotacion de Vulnerabilidad Sin Parche,Alta,1974723,18823114.85,US-005908,user_georgesmith_5907,c209571445a63e7fc72dd2a20cdfa9cd,Estados Unidos,2018-03-25,Contrasena,Alta,2025-08-26
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00710,2022-02-02,2022-04-15,Insider Malicioso,Baja,2927473,16866548.09,US-006060,user_pricematthew_6059,ab96a7ac5d6cb111dbe8b6c688a0e08f,Colombia,2024-11-28,Historial de Transacciones,Alta,2022-04-18
Cruz PLC,Gobierno,Peru,100,BR-00384,2024-09-21,2025-04-07,Explotacion de Vulnerabilidad Sin Parche,Alta,970566,4466225.51,US-001886,user_jason32_1885,dd67a19876a0ce8c1ba483803aa1ac7c,Panama,2023-02-23,Numero Telefonico,Baja,2025-04-14
Gallegos-Wilkerson,Salud,Panama,25000,BR-00133,2025-11-16,2026-03-14,Ataque de Fuerza Bruta,Critica,1420151,22434273.22,US-004466,user_pamela50_4465,2a65381888716645e1be9571536b8219,Mexico,2023-02-06,Direccion Fisica,Media,2026-04-27
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00488,2022-09-02,2023-03-13,Malware,Alta,899223,23789498.62,US-001485,user_richardmurray_1484,499419dfd1ca374350bf0e660febe990,Espana,2022-06-08,Numero de Identificacion,Alta,2023-06-01
Harris-Allen,Retail,Mexico,25000,BR-00671,2022-09-05,2023-03-06,Ransomware,Media,4166292,989129.36,US-005529,user_jacob69_5528,d878fab3094afd5fb9ffb853b01f3ff4,Mexico,2021-11-22,Correo Electronico,Media,2023-06-02
Collins-Harris,Educacion,Peru,1000,BR-00293,2025-09-16,2026-01-06,Insider Malicioso,Critica,974597,13146592.01,US-005350,user_daniel13_5349,fc6b21229707e4f73de9261cda4d7504,Colombia,2018-02-14,Direccion Fisica,Media,2026-03-30
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00036,2025-12-26,2026-02-03,Credenciales Filtradas de Terceros,Critica,2485195,1719584.49,US-006674,user_serranotimothy_6673,f83040cb93df983e348a5fda3848ccc4,Chile,2021-03-24,Historial Medico,Critica,2026-05-03
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00216,2025-01-03,2025-02-03,Insider Malicioso,Baja,475180,16796809.33,US-001500,user_smithdanielle_1499,6cbeb50b0c8ebc9c0651a439a101b918,Espana,2025-10-26,Nombre Completo,Baja,2025-04-10
