nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00717,2024-03-25,2024-11-17,Ataque a Cadena de Suministro,Alta,2725755,1127731.64,US-002250,user_patrick31_2249,01564577e088a4d415204156de4aa3d8,Argentina,2019-07-09,Contrasena,Alta,2024-11-27
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00279,2024-08-28,2025-04-16,Explotacion de Vulnerabilidad Sin Parche,Baja,2965900,12304721.54,US-005102,user_nlewis_5101,93e7071a6987afb0f1d2a28522c0f418,Argentina,2021-08-05,Numero Telefonico,Baja,2025-06-11
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00074,2024-03-16,2024-04-03,Ataque a Cadena de Suministro,Alta,3298078,14914950.95,US-002655,user_ronaldfaulkner_2654,6bc254b1e6117444433a7cbc6b9582a3,Brasil,2017-10-26,Fecha de Nacimiento,Baja,2024-06-06
Brown and Sons,Tecnologia,Chile,100,BR-00634,2024-12-01,2025-05-06,Credenciales Filtradas de Terceros,Alta,1010480,4734276.2,US-006639,user_kfreeman_6638,18e917da6ffd49ab619b7fb9b99ff077,Argentina,2021-07-07,Correo Electronico,Media,2025-07-24
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00556,2021-10-04,2022-05-24,Inyeccion SQL,Critica,1052870,5093390.65,US-003164,user_ashleyjackson_3163,9d6cb8b9fef6adcbca0b6f83f8a45c40,Panama,2026-07-20,Numero Telefonico,Baja,2022-08-05
Cruz-Schultz,Energia,Panama,50,BR-00081,2022-01-23,2022-08-26,Credenciales Filtradas de Terceros,Baja,2618263,7065107.83,US-005226,user_wflores_5225,6a712c778c2a895cdf1db48eb4187303,Espana,2024-07-11,Correo Electronico,Media,2022-10-12
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00665,2022-04-01,2022-10-04,Explotacion de Vulnerabilidad Sin Parche,Media,2270378,12291829.59,US-001822,user_bross_1821,e7a5c3328c8381872b09874f9b5473d7,Estados Unidos,2018-08-15,Fecha de Nacimiento,Baja,2022-10-25
Cruz-Schultz,Energia,Panama,50,BR-00131,2022-02-15,2022-09-28,Credenciales Filtradas de Terceros,Media,3326507,4371576.76,US-006266,user_amyers_6265,c26a9384eacc2635ede791a76d285051,Chile,2024-08-12,Direccion Fisica,Media,2022-10-12
Murphy-Mullins,Retail,Ecuador,1000,BR-00594,2023-06-03,2023-08-04,Insider Malicioso,Critica,3206503,24882534.2,US-006038,user_amber33_6037,0d392982476fbb284cc5c7a13b04f709,Panama,2026-08-07,Numero Telefonico,Baja,2023-08-24
Bell-Williams,Retail,Colombia,250,BR-00020,2025-03-09,2025-08-07,Explotacion de Vulnerabilidad Sin Parche,Media,2015757,51898.35,US-004490,user_jonathan24_4489,1518ce4a6d063b5b4c46afdceaf8b4dc,Peru,2025-07-01,Numero de Identificacion,Alta,2025-08-26
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00649,2021-12-31,2022-08-14,Ransomware,Alta,1976868,18100620.74,US-002003,user_katherinetaylor_2002,0dbb8f3b57ee17b71509b4344d0171fb,Uruguay,2025-05-26,Historial de Transacciones,Alta,2022-08-29
Little-Garcia,Manufactura,Panama,50,BR-00053,2021-09-24,2021-12-06,Ransomware,Alta,3955746,10427987.07,US-002341,user_jenna82_2340,ef3dd8f9768c57b3a497f89d70315b88,Espana,2021-08-31,Direccion Fisica,Media,2022-02-22
Cruz PLC,Gobierno,Peru,100,BR-00515,2022-04-21,2022-05-18,Configuracion Erronea de Servidor,Media,437488,2725106.24,US-002678,user_tina23_2677,769a2fb80ba517acf10dd1c2f578ae40,Mexico,2019-05-24,Nombre Completo,Baja,2022-06-25
Murphy-Mullins,Retail,Ecuador,1000,BR-00650,2022-01-09,2022-04-24,Insider Malicioso,Alta,3283206,7162042.74,US-003769,user_james34_3768,306bbf53549736ec97260a4067e3e92f,Chile,2021-11-22,Numero Telefonico,Baja,2022-06-12
Goodman PLC,Turismo,Ecuador,50000,BR-00367,2022-07-06,2022-12-13,Ransomware,Alta,1100497,8239933.14,US-005623,user_williamsantonio_5622,50d4cb78e2392ae61896b96e1a25573b,Panama,2017-05-23,Numero de Identificacion,Alta,2023-02-21
Hughes LLC,Tecnologia,Argentina,25000,BR-00261,2026-08-14,2026-09-22,Malware,Baja,4613758,1098615.26,US-005355,user_chaneyrick_5354,6451df3ec00fca2b7e3cf9d030c6641a,Costa Rica,2018-11-04,Numero de Identificacion,Alta,2026-09-22
Freeman-Martin,Educacion,Colombia,2500,BR-00179,2024-08-02,2025-01-29,Inyeccion SQL,Alta,2090386,314159.07,US-003453,user_jasminegray_3452,368e754f22ea51e01f61e50fe0d19bcf,Peru,2025-09-20,Historial de Transacciones,Alta,2025-02-22
Adams-Fowler,Tecnologia,Brasil,100,BR-00511,2024-11-15,2024-11-30,Credenciales Filtradas de Terceros,Alta,530301,3881829.22,US-005159,user_timothy83_5158,1f48548c5ec5e303e145fd8cf3756f41,Ecuador,2019-08-04,Nombre Completo,Baja,2024-12-29
Davis-Kelley,Energia,Colombia,250,BR-00659,2025-03-09,2025-08-01,Credenciales Filtradas de Terceros,Media,584421,16966338.97,US-005764,user_clarencegraham_5763,cf14e01afea7e3021e6b7a00d2e7ff20,Estados Unidos,2018-06-18,Numero de Tarjeta de Credito,Critica,2025-10-30
Reed Group,Salud,Colombia,25000,BR-00219,2026-03-22,2026-05-08,Inyeccion SQL,Baja,4357356,8230496.44,US-007683,user_cory47_7682,18405075d2831dfe58554102965174ef,Mexico,2017-11-07,Contrasena,Alta,2026-06-30
Cruz-Schultz,Energia,Panama,50,BR-00450,2023-04-22,2023-12-01,Ransomware,Baja,700295,13405197.44,US-005464,user_joshua66_5463,97e129e9d3e3b5f9a8a3805f5cf681fa,Argentina,2017-10-09,Direccion Fisica,Media,2024-01-12
Cruz PLC,Gobierno,Peru,100,BR-00629,2021-11-18,2022-03-14,Insider Malicioso,Critica,1597400,1720752.29,US-007726,user_vincenthunt_7725,e3086d84c4000414d5158738165d9a18,Uruguay,2023-12-13,Direccion Fisica,Media,2022-04-01
Little-Garcia,Manufactura,Panama,50,BR-00103,2025-04-25,2025-11-08,Ataque a Cadena de Suministro,Alta,614786,18352948.44,US-001739,user_taylormarie_1738,9d14a297e3443eb70cf5ba510288d73c,Peru,2021-11-12,Correo Electronico,Media,2025-11-24
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00605,2026-05-26,2026-07-29,Insider Malicioso,Alta,4187784,8383503.84,US-003200,user_christopherwilliams_3199,48af008d569790b04a7e0100e5c96329,Argentina,2020-06-21,Contrasena,Alta,2026-09-22
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00388,2024-04-30,2024-06-21,Explotacion de Vulnerabilidad Sin Parche,Baja,4401420,242172.73,US-003973,user_lmorrow_3972,8fabfba4a10ee80bb86c66a5971f67ac,Brasil,2017-05-25,Historial de Transacciones,Alta,2024-07-16
Mccormick PLC,Tecnologia,Colombia,1000,BR-00235,2022-11-26,2023-02-19,Credenciales Filtradas de Terceros,Alta,2940677,4937271.3,US-003111,user_stephanie89_3110,54ba1cf7fec3bea8135aea6f9d854977,Ecuador,2019-05-01,Nombre Completo,Baja,2023-03-08
Kemp-Perez,Finanzas,Costa Rica,100,BR-00333,2024-12-04,2025-01-17,Configuracion Erronea de Servidor,Media,2069050,2173385.57,US-000702,user_dshields_701,eee820f1d3f312b9321c5cbf01c0b607,Ecuador,2024-09-08,Numero de Identificacion,Alta,2025-03-13
Miller-Smith,Turismo,Mexico,50,BR-00372,2022-08-30,2023-03-20,Ransomware,Alta,4681568,18478435.68,US-001002,user_middletonnathan_1001,c8ea0ee151650e0de275083d03ed3e4e,Ecuador,2021-04-11,Numero de Identificacion,Alta,2023-04-20
Lynn-Garcia,Energia,Mexico,25000,BR-00181,2023-02-22,2023-07-09,Malware,Media,1287035,11679893.93,US-000970,user_corybanks_969,04b0dd2b64a159c9830c57770684ceac,Brasil,2020-11-29,Nombre Completo,Baja,2023-07-13
Hughes LLC,Tecnologia,Argentina,25000,BR-00642,2023-06-04,2023-12-09,Credenciales Filtradas de Terceros,Media,4877784,18614843.4,US-000551,user_jessica05_550,4cc7d6adf8a45e49f7265ed473fa66dd,Chile,2020-01-24,Historial de Transacciones,Alta,2023-12-11
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00778,2022-04-17,2022-10-20,Phishing,Baja,4053438,11235097.04,US-000707,user_susanhuber_706,cda499bb3fe69461705b70aa33b5749e,Brasil,2020-05-15,Fecha de Nacimiento,Baja,2022-11-21
Ward Ltd,Finanzas,Chile,50,BR-00757,2023-02-06,2023-04-12,Credenciales Filtradas de Terceros,Media,4805372,4320886.12,US-004295,user_ramirezlori_4294,f50e018255b81324ad7a0b6d189db28d,Argentina,2020-03-01,Numero de Identificacion,Alta,2023-06-29
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00314,2025-04-13,2025-07-01,Phishing,Baja,3815761,12229525.41,US-004801,user_brenda58_4800,ba5749e29fa67e47e1bb26e98203825f,Colombia,2022-03-18,Numero de Identificacion,Alta,2025-07-18
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00197,2023-12-01,2024-02-01,Ransomware,Media,2154805,24205987.73,US-002547,user_lowerystephanie_2546,3541ed97b980944b0442c96b57971ae8,Panama,2021-06-26,Historial de Transacciones,Alta,2024-03-11
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00343,2021-10-23,2022-03-14,Ataque a Cadena de Suministro,Media,3518126,21646861.85,US-002157,user_cspencer_2156,49aa8504c73f0ecb05c89133d9b3b1b1,Estados Unidos,2016-12-09,Numero Telefonico,Baja,2022-04-24
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00364,2021-11-22,2022-01-16,Inyeccion SQL,Baja,2323648,13252968.3,US-003814,user_vclark_3813,d13725c7267daee3756ba1ac5d122a6e,Chile,2018-06-27,Direccion Fisica,Media,2022-01-28
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00449,2026-09-09,2026-09-22,Ataque a Cadena de Suministro,Critica,1079496,16225964.54,US-004420,user_psmith_4419,b639cd5d48339ebe14250719905b5a8b,Costa Rica,2026-07-16,Historial de Transacciones,Alta,2026-09-22
Lynn-Garcia,Energia,Mexico,25000,BR-00263,2023-12-14,2024-03-15,Credenciales Filtradas de Terceros,Media,3061009,9692447.7,US-004721,user_sforbes_4720,967bbcdbb5861601b7c2ab264b99804d,Peru,2017-10-14,Contrasena,Alta,2024-06-10
Miller-Smith,Turismo,Mexico,50,BR-00578,2025-07-13,2026-01-01,Ataque a Cadena de Suministro,Media,159354,13988379.25,US-003458,user_ikemp_3457,cb23d818357bbea9b465a66639f93e62,Uruguay,2024-07-15,Numero de Identificacion,Alta,2026-01-13
Bell-Williams,Retail,Colombia,250,BR-00783,2021-11-23,2022-02-10,Ataque de Fuerza Bruta,Media,3934355,21540111.68,US-004805,user_vcooper_4804,dd7fb297df74b69400305e909668db93,Costa Rica,2026-04-15,Fecha de Nacimiento,Baja,2022-04-01
Adams LLC,Tecnologia,Mexico,2500,BR-00513,2026-01-30,2026-09-14,Credenciales Filtradas de Terceros,Critica,3115578,18442966.53,US-003247,user_travis86_3246,f24f5004f8501aa875e0223b285d27fe,Argentina,2020-08-12,Numero Telefonico,Baja,2026-09-22
Farmer-Hurst,Manufactura,Espana,500,BR-00266,2025-01-02,2025-06-30,Inyeccion SQL,Critica,4567488,22712741.6,US-002923,user_juanrobinson_2922,6ad012b86825ad822fe912a69592a60d,Mexico,2023-05-20,Direccion Fisica,Media,2025-08-11
Kemp-Perez,Finanzas,Costa Rica,100,BR-00157,2023-06-30,2023-12-17,Malware,Media,257245,23129573.8,US-005727,user_timothyanthony_5726,7f075f1eb315fabc1cdfa66510dc769b,Uruguay,2020-12-16,Contrasena,Alta,2024-01-19
Goodman PLC,Turismo,Ecuador,50000,BR-00091,2025-11-09,2025-11-11,Credenciales Filtradas de Terceros,Baja,3108758,8626179.47,US-005369,user_kdavis_5368,29b28eb8ea6c36c4d6952afba5dfaf2d,Panama,2023-11-16,Nombre Completo,Baja,2026-01-11
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00094,2023-04-25,2023-12-14,Phishing,Media,3909420,23620122.73,US-007158,user_dannycook_7157,761b6702f33b3529c49a646f8c85b449,Estados Unidos,2025-04-22,Nombre Completo,Baja,2024-03-06
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00613,2023-07-08,2024-01-06,Ataque de Fuerza Bruta,Alta,4240642,10990539.32,US-005215,user_jessicanorris_5214,a0b0532a99290db3e74507cf961e8bbd,Argentina,2023-06-11,Numero de Identificacion,Alta,2024-01-19
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00794,2022-07-02,2022-10-20,Ataque de Fuerza Bruta,Alta,1374530,21710704.81,US-006691,user_thomasmiller_6690,a46d02fa89a2b30346336005ba26a4c1,Mexico,2020-11-25,Numero de Identificacion,Alta,2022-11-11
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00177,2024-12-30,2025-05-11,Ataque a Cadena de Suministro,Media,4636716,1664856.22,US-004337,user_gthomas_4336,b59caf238f271efd45fd2763189a5d97,Panama,2024-02-02,Direccion Fisica,Media,2025-05-14
Conrad PLC,Gobierno,Peru,50,BR-00469,2025-10-09,2026-03-09,Malware,Media,4276063,19485179.85,US-006607,user_maureen89_6606,dfce10dbd235838d81d7b9b69a28d335,Colombia,2021-08-25,Numero de Tarjeta de Credito,Critica,2026-04-30
Brown and Sons,Tecnologia,Chile,100,BR-00752,2022-12-28,2023-02-28,Ataque a Cadena de Suministro,Media,280737,1798582.38,US-001128,user_rowejohnathan_1127,0b49132c13cf560d41aa38e75f0e23b2,Colombia,2024-08-22,Historial de Transacciones,Alta,2023-04-23
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00252,2022-09-28,2023-04-11,Ataque de Fuerza Bruta,Alta,84635,11896616.05,US-001776,user_thomaskenneth_1775,63c8778758cc0b2b4393efa317bfc027,Panama,2021-10-04,Numero de Identificacion,Alta,2023-05-31
Cruz PLC,Gobierno,Peru,100,BR-00515,2022-04-21,2022-05-18,Configuracion Erronea de Servidor,Media,437488,2725106.24,US-001615,user_ehall_1614,76adea3450f6c2c93b24ef4ef847caf5,Estados Unidos,2017-09-29,Historial de Transacciones,Alta,2022-06-29
Brown and Sons,Tecnologia,Chile,100,BR-00352,2024-12-11,2025-01-30,Malware,Media,3218762,2005316.57,US-004641,user_mschneider_4640,4e83cf2e8a163367e5f8c92800a30953,Chile,2020-07-09,Contrasena,Alta,2025-04-09
Conrad PLC,Gobierno,Peru,50,BR-00401,2023-08-16,2023-08-26,Explotacion de Vulnerabilidad Sin Parche,Critica,4774944,23692766.32,US-007042,user_qgonzalez_7041,eb9fc75e8d8c593da1aea1966e016a59,Argentina,2019-03-08,Direccion Fisica,Media,2023-09-07
Freeman-Martin,Educacion,Colombia,2500,BR-00541,2026-02-17,2026-07-07,Configuracion Erronea de Servidor,Critica,4005756,2484799.87,US-004936,user_philipsmith_4935,9c815147a6be2c44f5790c7e7503472c,Estados Unidos,2025-11-10,Direccion Fisica,Media,2026-07-12
"Mack, White and Mckinney",Salud,Mexico,100,BR-00577,2026-05-17,2026-07-25,Inyeccion SQL,Baja,196396,16086733.13,US-007771,user_cassidy97_7770,3b6e5a66ef20d600bf2fa8428138a50b,Panama,2023-11-07,Historial de Transacciones,Alta,2026-08-12
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00380,2023-03-01,2023-09-09,Explotacion de Vulnerabilidad Sin Parche,Media,1264147,21798496.48,US-000286,user_obenson_285,86899b7fefb193ccdbefd1473ef23145,Panama,2022-10-19,Correo Electronico,Media,2023-11-14
Johnson Group,Tecnologia,Uruguay,50000,BR-00034,2022-10-06,2023-02-21,Malware,Media,807885,18007544.09,US-001816,user_donna12_1815,0a5f6c360989ee71f964cfba747ebcb2,Colombia,2021-09-16,Numero de Tarjeta de Credito,Critica,2023-03-11
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00760,2024-01-05,2024-08-23,Credenciales Filtradas de Terceros,Critica,3273073,22678945.55,US-006730,user_kmays_6729,cc394da41e5897ed3967355c87f7fc35,Costa Rica,2017-11-20,Direccion Fisica,Media,2024-08-24
Shaw Group,Manufactura,Uruguay,25000,BR-00416,2023-04-02,2023-06-27,Phishing,Media,1666178,9388675.1,US-002529,user_idunn_2528,229505635e058f3a2a8cd3ffa3544ca0,Peru,2019-02-11,Correo Electronico,Media,2023-07-05
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00533,2026-07-07,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Baja,1388578,7059780.03,US-001121,user_joseph13_1120,855304b5a345ba4d069749147458218f,Mexico,2024-12-02,Correo Electronico,Media,2026-09-22
Brown and Sons,Tecnologia,Chile,100,BR-00226,2025-06-09,2025-12-24,Insider Malicioso,Media,4356911,19332324.14,US-005365,user_wdean_5364,0ca3084f3475e0cf4fc4e51ac0e5b907,Panama,2020-12-14,Historial de Transacciones,Alta,2026-02-21
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00004,2024-05-29,2025-01-10,Inyeccion SQL,Media,4594892,6011042.42,US-001000,user_jeffreysmith_999,11a9f170571fd39fb12a113212b0ad46,Panama,2025-07-28,Fecha de Nacimiento,Baja,2025-01-13
Murphy-Mullins,Retail,Ecuador,1000,BR-00410,2022-08-06,2022-08-28,Ataque a Cadena de Suministro,Media,1476804,440582.98,US-001059,user_pierceamber_1058,dd68de3ceb5891d4346ae40cf79b5f1b,Peru,2020-10-28,Contrasena,Alta,2022-11-15
Hughes LLC,Tecnologia,Argentina,25000,BR-00297,2026-04-01,2026-05-20,Phishing,Media,3876637,21241741.39,US-004345,user_morrisonkelly_4344,e0a91b72f03253e5a7e637f538fe8ec9,Chile,2023-07-08,Historial de Transacciones,Alta,2026-08-15
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00767,2024-06-28,2024-08-01,Ataque a Cadena de Suministro,Alta,4340525,14522013.91,US-003855,user_jasonwilkerson_3854,b781a0856769fe53e38fdb3772b0a78c,Costa Rica,2025-07-18,Numero de Identificacion,Alta,2024-08-28
Adams LLC,Tecnologia,Mexico,2500,BR-00753,2026-06-22,2026-09-15,Ransomware,Media,3940766,14026524.58,US-003998,user_juliejohnson_3997,51027abbd7589128b007171296fc2926,Argentina,2022-05-27,Numero de Tarjeta de Credito,Critica,2026-09-22
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00058,2022-04-04,2022-10-07,Malware,Media,3386532,18592327.86,US-003344,user_hmitchell_3343,947028630e089c8638d7911ad04a0ee0,Brasil,2024-05-30,Numero Telefonico,Baja,2022-12-06
Gallegos-Wilkerson,Salud,Panama,25000,BR-00415,2025-10-22,2025-10-25,Ataque a Cadena de Suministro,Critica,3540659,14297709.68,US-007630,user_gtrevino_7629,579e9b4d4b2ff40dddb09e23a944400b,Espana,2024-11-18,Numero de Identificacion,Alta,2025-12-30
Reed-Weiss,Gobierno,Uruguay,100,BR-00199,2023-08-03,2024-01-02,Explotacion de Vulnerabilidad Sin Parche,Alta,4898002,22878070.6,US-005320,user_aturner_5319,6de63f51852bcc1349bfaf047fdc8594,Colombia,2020-01-19,Historial Medico,Critica,2024-01-14
Collins-Harris,Educacion,Peru,1000,BR-00205,2026-06-07,2026-07-28,Ransomware,Media,1247127,1428452.97,US-003313,user_brenda94_3312,b7f988354cd4c3048d84a78de4019600,Estados Unidos,2017-12-29,Numero de Tarjeta de Credito,Critica,2026-09-22
Adams LLC,Tecnologia,Mexico,2500,BR-00160,2022-04-01,2022-11-20,Ataque de Fuerza Bruta,Alta,552235,6113331.54,US-005611,user_ywilson_5610,27bbb4e5191d64bff6193c788d2f02ba,Chile,2026-05-28,Numero Telefonico,Baja,2022-12-04
Reed Group,Salud,Colombia,25000,BR-00239,2022-09-13,2022-10-07,Credenciales Filtradas de Terceros,Baja,2848685,8564452.15,US-004375,user_nicholscasey_4374,4a72d18973b25549396163c05f671671,Brasil,2018-12-31,Historial de Transacciones,Alta,2022-11-18
Hughes LLC,Tecnologia,Argentina,25000,BR-00114,2023-11-17,2024-06-04,Credenciales Filtradas de Terceros,Baja,860648,20218829.82,US-000304,user_rubioolivia_303,a4db415f2d6dd4adae9b211692a04fce,Espana,2021-02-11,Fecha de Nacimiento,Baja,2024-08-14
Cruz PLC,Gobierno,Peru,100,BR-00703,2022-01-19,2022-09-03,Credenciales Filtradas de Terceros,Media,4338861,6636107.83,US-003493,user_heidi35_3492,cdc25460fd68d85a477ad490bc7dca2d,Colombia,2024-10-01,Numero de Identificacion,Alta,2022-10-02
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00740,2025-01-16,2025-02-07,Insider Malicioso,Alta,275471,23411450.37,US-004320,user_cynthiarojas_4319,07cad30202868b5f626f11eb0186fba9,Brasil,2023-07-12,Numero de Identificacion,Alta,2025-04-26
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00758,2021-11-05,2022-05-18,Phishing,Critica,1210733,18227594.21,US-006378,user_ericksonsavannah_6377,2c69a9def8369f9b40f1530ebceb0d65,Costa Rica,2026-07-12,Fecha de Nacimiento,Baja,2022-06-14
Gallegos-Wilkerson,Salud,Panama,25000,BR-00468,2023-12-29,2024-06-04,Ataque a Cadena de Suministro,Media,972495,11732748.68,US-005948,user_veronica10_5947,63c619d4419a12b76f9a994c085d2ce1,Estados Unidos,2019-09-03,Historial de Transacciones,Alta,2024-08-31
Adams-Fowler,Tecnologia,Brasil,100,BR-00614,2024-02-05,2024-03-10,Inyeccion SQL,Media,1954224,22207982.96,US-001795,user_shirley98_1794,a2aa816f272462f1f37d08b271a593ea,Peru,2025-02-06,Numero Telefonico,Baja,2024-04-25
Powell Ltd,Gobierno,Brasil,50,BR-00109,2026-01-29,2026-02-01,Explotacion de Vulnerabilidad Sin Parche,Media,1278883,10549061.88,US-002400,user_horncarla_2399,0ba3efd0896ab447fd4ecff6dd1a671d,Costa Rica,2023-05-11,Numero de Identificacion,Alta,2026-04-11
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00546,2023-08-12,2023-10-01,Explotacion de Vulnerabilidad Sin Parche,Critica,1298445,23807303.28,US-001901,user_lwilson_1900,9fe496539a09015599c62ef4bd8eb0ec,Colombia,2026-07-14,Numero Telefonico,Baja,2023-12-26
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00282,2023-05-01,2023-07-13,Inyeccion SQL,Alta,1159985,19938502.14,US-007276,user_sarah84_7275,81bb8be63a83554887ef7f93d761d424,Costa Rica,2024-05-18,Direccion Fisica,Media,2023-10-06
Lynn-Garcia,Energia,Mexico,25000,BR-00501,2023-11-20,2024-03-15,Ransomware,Alta,4033852,13784953.54,US-007960,user_knelson_7959,4cd66742a7db2cf7ea4f46a02713d5c4,Ecuador,2026-04-17,Numero de Identificacion,Alta,2024-03-18
Conrad PLC,Gobierno,Peru,50,BR-00309,2023-08-09,2024-04-04,Explotacion de Vulnerabilidad Sin Parche,Baja,702222,24988812.42,US-002650,user_petertrevino_2649,83bec7deb44407d4cbddd71d35674f9f,Brasil,2024-06-06,Correo Electronico,Media,2024-05-06
Mccormick PLC,Tecnologia,Colombia,1000,BR-00604,2024-02-03,2024-07-31,Ataque de Fuerza Bruta,Alta,4874789,4413124.88,US-006238,user_yarmstrong_6237,0c1b3aac931c7af62e75d96d798b6431,Argentina,2016-11-17,Contrasena,Alta,2024-10-04
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00278,2024-07-20,2025-01-15,Phishing,Critica,1859799,12135314.4,US-001812,user_starklinda_1811,d638a3c6103d400a0d2ff47bce6ebe34,Costa Rica,2019-09-10,Numero de Tarjeta de Credito,Critica,2025-02-21
Murphy-Mullins,Retail,Ecuador,1000,BR-00594,2023-06-03,2023-08-04,Insider Malicioso,Critica,3206503,24882534.2,US-003450,user_michaelvang_3449,59470b0db56b9a509b70d4abd8bb6e33,Uruguay,2018-07-06,Contrasena,Alta,2023-08-27
Hughes LLC,Tecnologia,Argentina,25000,BR-00486,2026-02-28,2026-07-26,Malware,Critica,1319607,20757985.65,US-005998,user_ssmith_5997,a2df80629157bfc3d1c177360f853e5f,Costa Rica,2023-09-27,Historial Medico,Critica,2026-09-22
Cruz-Schultz,Energia,Panama,50,BR-00340,2023-09-12,2024-04-10,Credenciales Filtradas de Terceros,Baja,830618,4090172.98,US-006255,user_cameronharris_6254,f7cbb88c1a03df2dd116f8bf70091dec,Costa Rica,2026-05-01,Fecha de Nacimiento,Baja,2024-05-07
