nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00657,2023-01-23,2023-05-28,Credenciales Filtradas de Terceros,Critica,1111748,2556216.43,US-003039,user_smithvictor_3038,f8c4e69ac5d761d7d1af5318016d9635,Panama,2025-10-26,Numero Telefonico,Baja,2023-06-01
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00214,2025-12-27,2026-05-03,Inyeccion SQL,Alta,3750545,24542169.0,US-001728,user_adamscourtney_1727,46c2a096f0e51c8cf6d54d190e6d7e17,Estados Unidos,2023-07-03,Nombre Completo,Baja,2026-06-27
Little-Garcia,Manufactura,Panama,50,BR-00032,2022-10-29,2023-05-17,Inyeccion SQL,Baja,2833225,6879486.7,US-000047,user_kyle63_46,3d0bd97be632632b4e8f88df0295178e,Chile,2017-10-25,Numero Telefonico,Baja,2023-06-02
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00360,2026-05-22,2026-09-22,Ataque a Cadena de Suministro,Media,1244808,9890058.03,US-002540,user_matthewsmith_2539,4234739d8fcd15f3e6b97e55b47812b8,Argentina,2019-03-19,Direccion Fisica,Media,2026-09-22
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00374,2025-02-23,2025-06-06,Explotacion de Vulnerabilidad Sin Parche,Media,2234961,8490346.81,US-006754,user_yelliott_6753,0eb8e53a1028641321d06f07a6ae9da5,Espana,2025-06-06,Direccion Fisica,Media,2025-07-12
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00230,2026-02-21,2026-05-12,Insider Malicioso,Critica,3355790,5370821.99,US-004604,user_qwood_4603,773949475865663f111f724bec02fedb,Costa Rica,2019-09-03,Historial de Transacciones,Alta,2026-06-26
Murphy-Mullins,Retail,Ecuador,1000,BR-00499,2025-10-06,2026-05-08,Ransomware,Critica,601404,21882707.29,US-004265,user_vbarrera_4264,57e09e018bc7013dacad83797d23e0cf,Panama,2025-08-01,Numero Telefonico,Baja,2026-05-31
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00472,2026-01-08,2026-06-13,Configuracion Erronea de Servidor,Baja,2054570,19792601.12,US-006176,user_mallorymartin_6175,3d145268d505212d53a47f79087fa17a,Panama,2024-11-02,Contrasena,Alta,2026-08-17
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00597,2022-10-07,2023-04-16,Explotacion de Vulnerabilidad Sin Parche,Critica,3988024,16694692.03,US-005055,user_johnsonstephen_5054,bedf013ef8390c161f1eef847254995b,Costa Rica,2021-02-17,Direccion Fisica,Media,2023-05-12
Johnson Group,Tecnologia,Uruguay,50000,BR-00382,2024-02-10,2024-05-06,Configuracion Erronea de Servidor,Media,3040665,13746081.32,US-006938,user_drakelaura_6937,78afa6f0d5258f7226b5e36eb1420eb9,Uruguay,2020-02-27,Direccion Fisica,Media,2024-05-30
Conrad PLC,Gobierno,Peru,50,BR-00334,2024-12-31,2025-02-22,Phishing,Critica,239261,22093500.14,US-002601,user_hscott_2600,3a7f3985527ef8ead92321a82986f94a,Mexico,2023-05-12,Numero de Identificacion,Alta,2025-05-13
Adams LLC,Tecnologia,Mexico,2500,BR-00562,2022-01-02,2022-06-02,Explotacion de Vulnerabilidad Sin Parche,Alta,1531414,15670681.55,US-007731,user_irobertson_7730,5746ae5ae08a57e27f133d311a5d3450,Brasil,2018-12-31,Numero Telefonico,Baja,2022-06-24
"Mack, White and Mckinney",Salud,Mexico,100,BR-00638,2022-02-14,2022-09-05,Inyeccion SQL,Media,312293,12400258.02,US-005809,user_moransusan_5808,cb08bbd113d2a650d848dde170f2c7bb,Estados Unidos,2021-03-30,Nombre Completo,Baja,2022-10-30
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00555,2025-09-20,2026-04-10,Configuracion Erronea de Servidor,Critica,4554365,5000419.97,US-003745,user_castillothomas_3744,ed6b27bb6ce179378f94d6c102e89a8c,Estados Unidos,2017-06-07,Contrasena,Alta,2026-05-30
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00421,2025-08-17,2025-11-02,Ransomware,Media,863342,24792693.97,US-003643,user_kaylee37_3642,e35b6421cad248e5aad2a937911517e0,Peru,2020-02-04,Historial Medico,Critica,2025-11-24
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00587,2025-04-11,2025-10-02,Ransomware,Alta,2928879,7237308.62,US-001825,user_johnzimmerman_1824,161fa59e7867cadfd2d9cc062a74cf13,Uruguay,2017-03-26,Direccion Fisica,Media,2025-12-23
Reed Group,Salud,Colombia,25000,BR-00631,2024-09-27,2025-02-06,Insider Malicioso,Alta,2490050,8079703.37,US-002457,user_brittney03_2456,202c24ce92553fe96e68c75178344278,Chile,2017-01-12,Numero de Identificacion,Alta,2025-04-20
Harris-Allen,Retail,Mexico,25000,BR-00431,2024-06-30,2024-11-22,Insider Malicioso,Alta,3407727,6767348.11,US-004242,user_james20_4241,639e2a28d7ae437c5c2a54b6b03d155c,Mexico,2023-03-27,Direccion Fisica,Media,2024-11-29
Murphy-Mullins,Retail,Ecuador,1000,BR-00650,2022-01-09,2022-04-24,Insider Malicioso,Alta,3283206,7162042.74,US-002991,user_mccoybrittany_2990,e55a2b2c3b949acd6d085e079f5b9da9,Mexico,2019-03-05,Numero de Tarjeta de Credito,Critica,2022-05-12
Cruz PLC,Gobierno,Peru,100,BR-00384,2024-09-21,2025-04-07,Explotacion de Vulnerabilidad Sin Parche,Alta,970566,4466225.51,US-001003,user_tstafford_1002,4482aa9a2807d1fa083b0f1e5ec36a9c,Costa Rica,2026-08-09,Numero Telefonico,Baja,2025-06-10
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00378,2025-02-10,2025-09-07,Configuracion Erronea de Servidor,Media,2736882,977107.93,US-007324,user_dwatson_7323,0f4fb5ce1e28e88bdcd553422cac8330,Argentina,2020-01-21,Historial de Transacciones,Alta,2025-11-08
Brown and Sons,Tecnologia,Chile,100,BR-00780,2023-03-25,2023-07-30,Configuracion Erronea de Servidor,Media,3003908,22959150.18,US-002974,user_jfloyd_2973,30256edee233ffab125ca8b26418ae37,Costa Rica,2022-01-01,Numero de Tarjeta de Credito,Critica,2023-09-16
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00217,2022-08-01,2022-12-13,Ataque de Fuerza Bruta,Alta,3261100,21550337.91,US-001628,user_qsilva_1627,0618dc70ba665ebc397908ce4cb56b5d,Espana,2021-05-25,Numero Telefonico,Baja,2023-01-11
"Mack, White and Mckinney",Salud,Mexico,100,BR-00539,2024-10-31,2025-05-17,Ransomware,Baja,97914,6617682.46,US-007771,user_cassidy97_7770,3b6e5a66ef20d600bf2fa8428138a50b,Panama,2023-11-07,Numero Telefonico,Baja,2025-06-11
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00094,2023-04-25,2023-12-14,Phishing,Media,3909420,23620122.73,US-005609,user_michael94_5608,22da7eaa1e579e7a9b91ffa81edbd35a,Costa Rica,2025-10-02,Nombre Completo,Baja,2024-02-07
Farmer-Hurst,Manufactura,Espana,500,BR-00490,2022-07-10,2022-10-11,Insider Malicioso,Critica,3141819,15210770.76,US-005947,user_omoran_5946,c1e0cf72f9eb49de6cb45f56d4a09579,Ecuador,2020-03-07,Numero Telefonico,Baja,2022-12-14
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00553,2026-05-18,2026-07-29,Explotacion de Vulnerabilidad Sin Parche,Critica,2318535,11960283.0,US-002641,user_ksmith_2640,ddda8dcdb2181b8f166b83e2b848c426,Uruguay,2024-08-30,Numero de Tarjeta de Credito,Critica,2026-09-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00662,2024-06-23,2024-09-11,Insider Malicioso,Media,3621511,21454900.79,US-002315,user_timothysmith_2314,185b45afdc3f69805d24b9d5d73b1076,Brasil,2017-07-27,Historial Medico,Critica,2024-11-02
Farmer-Hurst,Manufactura,Espana,500,BR-00284,2025-12-03,2026-05-30,Phishing,Alta,939322,9724826.81,US-000869,user_groy_868,7532dd90a738816836da382f49e4ebd1,Chile,2017-08-21,Correo Electronico,Media,2026-08-22
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00339,2023-02-18,2023-07-09,Explotacion de Vulnerabilidad Sin Parche,Alta,4917908,7526116.99,US-001717,user_omendoza_1716,c4c966f165b209096872e718b30168bc,Costa Rica,2025-10-02,Historial Medico,Critica,2023-08-06
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00580,2023-09-15,2024-05-12,Ataque a Cadena de Suministro,Critica,2104877,331300.12,US-007795,user_tmorrison_7794,758e33078e964a18f6e98de852bf5a05,Ecuador,2018-09-05,Nombre Completo,Baja,2024-07-30
Harris-Allen,Retail,Mexico,25000,BR-00178,2026-04-16,2026-08-10,Credenciales Filtradas de Terceros,Alta,1308760,19100502.0,US-006113,user_swansonaaron_6112,648f8a766860d0cc7d1f8321e39b3b8c,Brasil,2017-03-21,Numero Telefonico,Baja,2026-09-06
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00711,2024-01-11,2024-06-24,Inyeccion SQL,Alta,1821561,16832538.68,US-003354,user_gramirez_3353,ba3d28fc4beeccd7e5077668dca60d84,Espana,2019-10-15,Fecha de Nacimiento,Baja,2024-07-21
Davis-Kelley,Energia,Colombia,250,BR-00667,2025-04-29,2025-07-09,Inyeccion SQL,Media,4704277,12994311.68,US-004098,user_brandonwilliams_4097,9a88ce062a2075efca22b1ef825594ad,Peru,2022-08-01,Numero de Tarjeta de Credito,Critica,2025-09-16
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00386,2023-03-30,2023-07-15,Ataque de Fuerza Bruta,Critica,3364984,12637270.02,US-003327,user_pmorgan_3326,3b8345c4b640898386512fcf79ccdf48,Ecuador,2022-01-12,Nombre Completo,Baja,2023-07-29
Vargas PLC,Gobierno,Brasil,100,BR-00406,2023-12-10,2024-01-16,Ransomware,Critica,3248077,18339982.63,US-006490,user_moconnell_6489,1a1c177a64c678ad5c85c239a0e8bfa9,Mexico,2017-05-02,Nombre Completo,Baja,2024-01-30
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00363,2025-08-25,2025-10-17,Inyeccion SQL,Baja,453285,11441681.69,US-002698,user_mrodgers_2697,04f10241184ad7e40a5d256fa53b5360,Argentina,2019-07-04,Historial Medico,Critica,2025-12-20
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00232,2026-07-14,2026-09-22,Phishing,Media,3531658,23299105.34,US-006223,user_brooksalexis_6222,e031ce37ecada3cf6f2e02a214f92b2a,Brasil,2021-12-12,Historial Medico,Critica,2026-09-22
Gallegos-Wilkerson,Salud,Panama,25000,BR-00133,2025-11-16,2026-03-14,Ataque de Fuerza Bruta,Critica,1420151,22434273.22,US-004121,user_michael43_4120,c8f9f41be5e919d775e2e0cb5af04ae8,Ecuador,2025-11-11,Contrasena,Alta,2026-06-02
Johnson Group,Tecnologia,Uruguay,50000,BR-00440,2025-08-27,2026-01-21,Ransomware,Alta,2751775,3805959.53,US-003284,user_beth78_3283,78daa09f3e1dbedf3905940cb0a0fc06,Peru,2023-02-03,Historial de Transacciones,Alta,2026-02-19
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00270,2021-11-01,2021-12-26,Explotacion de Vulnerabilidad Sin Parche,Baja,3151259,2308402.17,US-004701,user_lcombs_4700,a15f8125889c1649a52f8f589cd69b64,Brasil,2016-10-28,Nombre Completo,Baja,2022-03-08
Freeman-Martin,Educacion,Colombia,2500,BR-00495,2022-03-30,2022-10-23,Ataque a Cadena de Suministro,Critica,1032831,1539879.96,US-002173,user_rachelvaughan_2172,71e59b6643607127475460d2e0fc8f0d,Colombia,2017-03-25,Numero de Tarjeta de Credito,Critica,2023-01-17
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00066,2025-04-16,2025-10-07,Ataque a Cadena de Suministro,Critica,3479442,11155548.93,US-004061,user_nicole27_4060,97aac41a2d53f343a9771a9122dfd8cd,Peru,2020-07-09,Fecha de Nacimiento,Baja,2025-10-27
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00697,2022-12-07,2022-12-20,Insider Malicioso,Critica,1869987,20793056.07,US-005629,user_julia18_5628,200adb7937054d65a1a4e1ce6a36bf82,Uruguay,2021-11-11,Numero Telefonico,Baja,2023-01-01
Powell Ltd,Gobierno,Brasil,50,BR-00500,2026-03-15,2026-04-23,Ataque a Cadena de Suministro,Media,4798012,3767555.25,US-005557,user_gjohnson_5556,e06a27746c137d98f30dcd915e9619f1,Colombia,2018-09-08,Historial Medico,Critica,2026-07-18
Johnson Group,Tecnologia,Uruguay,50000,BR-00759,2025-07-31,2025-08-18,Insider Malicioso,Baja,4115068,15586515.88,US-006064,user_uwebb_6063,561724cba4c62f333f6593fed910c8f0,Argentina,2024-01-17,Correo Electronico,Media,2025-09-18
Hughes LLC,Tecnologia,Argentina,25000,BR-00642,2023-06-04,2023-12-09,Credenciales Filtradas de Terceros,Media,4877784,18614843.4,US-006212,user_thomasbennett_6211,fbfd30e3dcf44f246451c51b47ba696d,Mexico,2020-06-12,Historial Medico,Critica,2023-12-16
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00725,2023-05-22,2023-09-04,Insider Malicioso,Alta,3731117,24000996.67,US-003260,user_ykaufman_3259,9be3d2e56ae61f6d7f474c0ef10a1860,Colombia,2021-12-05,Contrasena,Alta,2023-11-28
Goodman PLC,Turismo,Ecuador,50000,BR-00646,2022-02-11,2022-07-30,Phishing,Alta,171364,15370616.87,US-002639,user_xhenry_2638,43bb8b3033eccd7d6e13f18de2160738,Chile,2017-11-02,Historial Medico,Critica,2022-09-02
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00477,2021-11-05,2022-02-01,Ransomware,Critica,4801083,8985003.37,US-002147,user_kenneth14_2146,c275239923ae9915efa89f14c5eaacb5,Peru,2017-12-10,Fecha de Nacimiento,Baja,2022-02-23
Lynn-Garcia,Energia,Mexico,25000,BR-00138,2023-08-04,2024-02-28,Inyeccion SQL,Baja,3123055,19808049.76,US-005724,user_ryan60_5723,53c2ad5e7e83aa78d3235d600cdcbe9e,Uruguay,2020-08-06,Fecha de Nacimiento,Baja,2024-05-08
Adams LLC,Tecnologia,Mexico,2500,BR-00513,2026-01-30,2026-09-14,Credenciales Filtradas de Terceros,Critica,3115578,18442966.53,US-007590,user_campbelljamie_7589,f81ad588c083f561691cfb5bb3ad756d,Mexico,2017-05-03,Nombre Completo,Baja,2026-09-22
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00613,2023-07-08,2024-01-06,Ataque de Fuerza Bruta,Alta,4240642,10990539.32,US-005005,user_gabriel31_5004,e759ff42de3f8a8c059c15a2d0e6c46a,Estados Unidos,2017-11-02,Direccion Fisica,Media,2024-01-27
Martinez Ltd,Retail,Estados Unidos,100,BR-00312,2022-09-04,2023-01-25,Configuracion Erronea de Servidor,Media,1440359,19101702.31,US-003870,user_jbrown_3869,4e3f9983000bf7c1d0db6727b0769d18,Peru,2020-10-24,Numero Telefonico,Baja,2023-03-17
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00446,2026-05-05,2026-09-22,Ataque a Cadena de Suministro,Baja,2724685,24135406.27,US-005785,user_ygonzales_5784,2ce6e6157c4d84c6d69d8906ac5d9f6b,Ecuador,2018-06-28,Numero de Identificacion,Alta,2026-09-22
Lynn-Garcia,Energia,Mexico,25000,BR-00189,2023-06-02,2023-11-21,Malware,Media,4644776,9788782.22,US-005185,user_thompsondennis_5184,1cb211d25c2e2095ef41d5df1c4c90ec,Colombia,2018-08-08,Numero de Identificacion,Alta,2023-11-24
"Mack, White and Mckinney",Salud,Mexico,100,BR-00539,2024-10-31,2025-05-17,Ransomware,Baja,97914,6617682.46,US-007080,user_robert06_7079,a3cfc6d9f14d38337bdb006c17a0d970,Ecuador,2024-01-21,Numero de Identificacion,Alta,2025-07-12
Johnson Group,Tecnologia,Uruguay,50000,BR-00045,2024-11-19,2025-01-07,Ataque a Cadena de Suministro,Baja,1546790,7647149.57,US-006104,user_martindana_6103,e0024507096ce433cbe3fd5dce80b466,Chile,2017-07-04,Fecha de Nacimiento,Baja,2025-03-23
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00565,2025-03-11,2025-10-02,Malware,Alta,3398080,19240155.24,US-003563,user_amyandersen_3562,a753dbf3a08ada4dc6c38f1ff54dc4d3,Uruguay,2025-07-23,Nombre Completo,Baja,2025-11-27
Johnson Group,Tecnologia,Uruguay,50000,BR-00601,2025-11-20,2026-04-28,Phishing,Critica,3580322,9484666.93,US-004633,user_sydneybrewer_4632,dbae628ead73d7196adc68f7005f7a82,Mexico,2021-10-11,Direccion Fisica,Media,2026-05-12
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00279,2024-08-28,2025-04-16,Explotacion de Vulnerabilidad Sin Parche,Baja,2965900,12304721.54,US-005922,user_colleenrichards_5921,a4724b64ee2d73a1817c50360a1debea,Mexico,2020-06-13,Contrasena,Alta,2025-07-11
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00439,2026-02-11,2026-06-14,Ataque a Cadena de Suministro,Critica,2450179,5740489.03,US-006090,user_gkent_6089,ac4fb0580abccf0ef7d41a15b6ad035e,Ecuador,2020-06-08,Historial de Transacciones,Alta,2026-08-07
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00105,2023-05-30,2023-12-10,Ataque de Fuerza Bruta,Baja,3982557,8343808.12,US-001510,user_molly79_1509,54ac061b28384f452ccd37ea3aff765b,Brasil,2026-07-17,Numero de Tarjeta de Credito,Critica,2024-01-15
Conrad PLC,Gobierno,Peru,50,BR-00531,2026-08-24,2026-09-22,Credenciales Filtradas de Terceros,Critica,4716044,24582952.74,US-004142,user_steven32_4141,4f5764d82b32ba092ab66cc6d6561edb,Estados Unidos,2020-11-20,Historial de Transacciones,Alta,2026-09-22
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00130,2025-05-01,2025-07-22,Explotacion de Vulnerabilidad Sin Parche,Alta,4484630,6689646.16,US-004115,user_johnreyes_4114,bb4e9403ea3ee80aee45c95f604e02c3,Uruguay,2022-08-20,Numero de Identificacion,Alta,2025-08-31
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00581,2021-10-13,2021-10-16,Ataque a Cadena de Suministro,Alta,1870802,11295148.24,US-005921,user_carrie63_5920,6934dbdb1902cbfa3e5664ae14f4291f,Argentina,2021-11-25,Numero de Tarjeta de Credito,Critica,2021-12-04
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00388,2024-04-30,2024-06-21,Explotacion de Vulnerabilidad Sin Parche,Baja,4401420,242172.73,US-003444,user_darlenesosa_3443,4abff164348ba8de4fdbbf8c0993cf39,Uruguay,2026-02-05,Numero Telefonico,Baja,2024-07-22
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00761,2026-06-07,2026-09-22,Ransomware,Baja,2505239,22722383.76,US-004239,user_deborahsoto_4238,e1fd0f79e9140f1bb3134428b4b2c2f9,Argentina,2017-07-27,Numero de Tarjeta de Credito,Critica,2026-09-22
Shaw Group,Manufactura,Uruguay,25000,BR-00720,2024-03-09,2024-04-07,Credenciales Filtradas de Terceros,Alta,978191,20540480.51,US-005521,user_justin66_5520,297541db6a0d8c8365b523094e926878,Peru,2017-08-06,Numero de Tarjeta de Credito,Critica,2024-04-11
Lynn-Garcia,Energia,Mexico,25000,BR-00501,2023-11-20,2024-03-15,Ransomware,Alta,4033852,13784953.54,US-003832,user_jeffreyfox_3831,16fe7a16865cecba2ade90705490a59c,Uruguay,2025-04-18,Historial Medico,Critica,2024-04-19
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00276,2026-01-06,2026-06-26,Malware,Media,1547917,23050304.03,US-006248,user_davischad_6247,545f4d2d1827ee6732b244cc45587d88,Argentina,2018-08-03,Nombre Completo,Baja,2026-08-21
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00624,2023-07-02,2023-11-17,Ataque de Fuerza Bruta,Media,28398,14964042.88,US-007349,user_wperez_7348,1722ebf0f63c2c249846fe853a945a8e,Colombia,2018-03-08,Correo Electronico,Media,2023-12-13
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00645,2025-07-28,2025-10-27,Inyeccion SQL,Baja,1835654,8551126.11,US-004931,user_oking_4930,35d2c0779b296cd5fa5b69ff565296c5,Chile,2024-09-06,Historial de Transacciones,Alta,2025-12-24
Miller-Smith,Turismo,Mexico,50,BR-00686,2026-02-21,2026-09-22,Phishing,Baja,847389,14731403.38,US-002375,user_richardcampbell_2374,e94b89f1075208b4616ac8df91830bc8,Colombia,2021-09-17,Numero de Tarjeta de Credito,Critica,2026-09-22
Bell-Williams,Retail,Colombia,250,BR-00491,2022-03-11,2022-08-22,Credenciales Filtradas de Terceros,Media,2610602,202178.79,US-001177,user_banksstephen_1176,421cb516f658dca73524357129d83d61,Mexico,2026-06-28,Numero de Identificacion,Alta,2022-09-06
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00519,2023-07-04,2024-01-31,Credenciales Filtradas de Terceros,Baja,130446,24227751.87,US-002868,user_laura35_2867,4fc65e789bf8a93ae19b302783905602,Espana,2019-02-16,Direccion Fisica,Media,2024-04-23
"Fox, Odom and Colon",Retail,Chile,50000,BR-00699,2024-06-21,2025-01-07,Malware,Alta,3614628,11775361.81,US-001649,user_robertsjoseph_1648,37dbedfb83497c517b32eda8f2178f46,Estados Unidos,2021-06-11,Numero de Tarjeta de Credito,Critica,2025-02-05
Freeman-Martin,Educacion,Colombia,2500,BR-00583,2025-03-30,2025-04-20,Phishing,Alta,2717084,985624.83,US-001635,user_christopher13_1634,19a936e699f64014318866c7952b2bff,Mexico,2026-05-03,Direccion Fisica,Media,2025-06-20
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00311,2024-09-24,2025-03-14,Credenciales Filtradas de Terceros,Baja,4913034,12504205.33,US-007389,user_patrick04_7388,b17fe095efadd3f0c206bf7f9f905f7f,Mexico,2019-07-15,Historial de Transacciones,Alta,2025-04-13
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00590,2025-05-29,2025-06-02,Explotacion de Vulnerabilidad Sin Parche,Media,3687974,8260219.9,US-007637,user_katherinewalker_7636,d647aa893842fe858299c17ede9fc93c,Mexico,2022-02-05,Numero Telefonico,Baja,2025-06-14
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00217,2022-08-01,2022-12-13,Ataque de Fuerza Bruta,Alta,3261100,21550337.91,US-006120,user_fthomas_6119,53d9d07a5fd87044974fc636ce9da7ff,Argentina,2024-08-28,Numero de Tarjeta de Credito,Critica,2023-03-08
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00005,2025-06-04,2025-10-10,Insider Malicioso,Critica,3819496,8618761.12,US-003463,user_walkertaylor_3462,1f8e1a8390c6916d43a7066f531bdd46,Mexico,2025-09-03,Direccion Fisica,Media,2025-10-30
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00123,2022-07-01,2023-02-09,Explotacion de Vulnerabilidad Sin Parche,Media,4755110,236326.99,US-007952,user_heidi26_7951,7f8b9152f56d21b29cf6432b03c8a4b5,Brasil,2020-04-16,Numero de Identificacion,Alta,2023-04-23
Lynn-Garcia,Energia,Mexico,25000,BR-00263,2023-12-14,2024-03-15,Credenciales Filtradas de Terceros,Media,3061009,9692447.7,US-001346,user_michaelkeller_1345,02f2d203ed26b25cd69b16647f51dcc8,Colombia,2020-12-01,Fecha de Nacimiento,Baja,2024-04-04
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00125,2023-03-15,2023-06-17,Credenciales Filtradas de Terceros,Alta,3622845,23285733.82,US-005461,user_usmith_5460,0ed0924d10f1f677237547ad4016af1b,Mexico,2025-07-27,Direccion Fisica,Media,2023-09-14
Freeman-Martin,Educacion,Colombia,2500,BR-00101,2022-09-05,2023-03-18,Inyeccion SQL,Alta,1964102,21313582.37,US-006106,user_robertburch_6105,eae4d75fafc73fca0d4bac1b1cf2f968,Estados Unidos,2023-01-13,Numero de Tarjeta de Credito,Critica,2023-05-21
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00026,2023-03-15,2023-04-16,Ransomware,Critica,571978,17848055.85,US-001559,user_wchan_1558,c9d0e3ff0dfc720c2d85d08648a75aeb,Mexico,2020-03-15,Numero de Identificacion,Alta,2023-04-17
Ward Ltd,Finanzas,Chile,50,BR-00523,2022-11-17,2023-05-21,Explotacion de Vulnerabilidad Sin Parche,Media,1160870,3492752.3,US-000135,user_karen29_134,78beaca9d006583fb0a25f3b9b3d9827,Brasil,2025-05-10,Numero Telefonico,Baja,2023-07-30
Brown and Sons,Tecnologia,Chile,100,BR-00687,2023-04-16,2023-11-04,Credenciales Filtradas de Terceros,Media,1939311,1766237.49,US-001554,user_xburch_1553,eff3aab352877100c404cb559b0e1c78,Mexico,2018-11-10,Direccion Fisica,Media,2024-01-23
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00600,2022-09-25,2022-12-24,Ransomware,Critica,3631880,5464915.96,US-004026,user_wendycarpenter_4025,6aa8c8b107afe32c1113846191b84925,Uruguay,2025-11-28,Numero de Identificacion,Alta,2023-02-15
