nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Gallegos-Wilkerson,Salud,Panama,25000,BR-00647,2025-09-10,2026-01-22,Phishing,Media,1057737,5107934.21,US-005615,user_john82_5614,43459abf6e26d0f6992c4162719c5a77,Ecuador,2019-07-02,Nombre Completo,Baja,2026-04-08
Reed Group,Salud,Colombia,25000,BR-00408,2026-07-17,2026-09-22,Insider Malicioso,Critica,2887789,8107722.67,US-002115,user_mcdowellcrystal_2114,4c0e1390961a3070d85240dfdd17b7dd,Espana,2026-02-21,Numero de Tarjeta de Credito,Critica,2026-09-22
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00731,2024-01-05,2024-07-25,Insider Malicioso,Critica,3487858,2346377.66,US-000435,user_tinaherrera_434,d422714ee9d3b0a836221d2504898434,Panama,2018-04-26,Historial de Transacciones,Alta,2024-09-25
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00734,2025-02-03,2025-07-26,Insider Malicioso,Alta,1694775,7606559.37,US-000994,user_stacie58_993,0139fa60ef1dff6d6abbeac04db41e24,Ecuador,2020-07-31,Numero Telefonico,Baja,2025-08-17
Davis-Kelley,Energia,Colombia,250,BR-00273,2024-09-20,2024-09-27,Malware,Media,4722724,18390048.95,US-004557,user_sanchezjames_4556,a440752430564be3f3aba24b1be95669,Costa Rica,2022-03-15,Numero de Identificacion,Alta,2024-11-24
Vargas PLC,Gobierno,Brasil,100,BR-00152,2026-06-22,2026-09-22,Malware,Critica,3444665,4097531.09,US-001686,user_camposjulie_1685,403603ca0ef27034ef7df910d3795033,Costa Rica,2017-01-15,Correo Electronico,Media,2026-09-22
Vargas PLC,Gobierno,Brasil,100,BR-00636,2026-09-06,2026-09-22,Inyeccion SQL,Baja,2022750,21697404.45,US-002962,user_javiermoore_2961,230dbc049a7f1e0020e6b22bdce409b2,Brasil,2019-04-01,Historial de Transacciones,Alta,2026-09-22
Adams LLC,Tecnologia,Mexico,2500,BR-00690,2022-07-03,2022-12-14,Credenciales Filtradas de Terceros,Alta,4167168,21136367.53,US-003247,user_travis86_3246,f24f5004f8501aa875e0223b285d27fe,Argentina,2020-08-12,Direccion Fisica,Media,2023-03-05
Mccormick PLC,Tecnologia,Colombia,1000,BR-00176,2024-02-15,2024-06-02,Configuracion Erronea de Servidor,Baja,1789434,870438.66,US-001497,user_uramsey_1496,03126dd657df442bddc6a1ebea5fbd1e,Brasil,2021-09-24,Direccion Fisica,Media,2024-07-31
Adams-Fowler,Tecnologia,Brasil,100,BR-00213,2025-08-06,2025-10-21,Insider Malicioso,Critica,2718156,20032641.09,US-006437,user_eduardopierce_6436,64e7f93017b42ecef1261359ffd91b9a,Costa Rica,2023-06-30,Numero de Identificacion,Alta,2025-12-13
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00342,2024-01-07,2024-06-14,Malware,Media,4918060,9665633.84,US-005254,user_rickgarcia_5253,545022294b3c4c108f8b9a253d8f6389,Peru,2022-06-20,Nombre Completo,Baja,2024-08-16
Martinez Ltd,Retail,Estados Unidos,100,BR-00003,2024-07-13,2025-03-03,Ransomware,Critica,1387213,9029452.31,US-004468,user_fwoodward_4467,f57a36b6095393c7ccb7d17b690e7a7c,Chile,2017-06-03,Numero de Tarjeta de Credito,Critica,2025-03-20
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00360,2026-05-22,2026-09-22,Ataque a Cadena de Suministro,Media,1244808,9890058.03,US-005255,user_rlane_5254,06591e4ace7061195760f420e326626d,Peru,2021-12-12,Numero de Identificacion,Alta,2026-09-22
Cruz-Schultz,Energia,Panama,50,BR-00164,2022-09-11,2022-09-24,Insider Malicioso,Critica,4607951,6748023.01,US-006946,user_mooreamanda_6945,349fd9b8f462fac62bd0c068c24e1abe,Ecuador,2022-04-29,Direccion Fisica,Media,2022-10-08
Gallegos-Wilkerson,Salud,Panama,25000,BR-00656,2023-07-01,2023-08-25,Phishing,Critica,1633430,4005876.55,US-001091,user_dakotaporter_1090,3cb1d0f3b50b88352af3b2aec82fffc0,Mexico,2023-02-28,Fecha de Nacimiento,Baja,2023-09-09
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00119,2026-05-14,2026-09-22,Credenciales Filtradas de Terceros,Alta,3015568,2184779.72,US-002606,user_vsimpson_2605,33ac5277ab81fa97b479a114ca025f3a,Peru,2021-02-04,Numero Telefonico,Baja,2026-09-22
Conrad PLC,Gobierno,Peru,50,BR-00663,2022-07-23,2022-09-07,Credenciales Filtradas de Terceros,Critica,2483796,12255531.74,US-003409,user_lonniehoward_3408,d8f9b28f25a5acb9aa3d6d7c84fd95c6,Chile,2026-03-22,Direccion Fisica,Media,2022-09-09
Lynn-Garcia,Energia,Mexico,25000,BR-00240,2024-01-30,2024-06-15,Ataque de Fuerza Bruta,Critica,3375394,13863888.3,US-002741,user_vwebster_2740,567dd84811869c4adea9c5cbb0457e99,Chile,2020-01-14,Contrasena,Alta,2024-07-10
Brown and Sons,Tecnologia,Chile,100,BR-00508,2026-04-26,2026-07-22,Ataque a Cadena de Suministro,Alta,251227,23952640.29,US-002682,user_jhayes_2681,6c52de05c930588a65e5712a44e99bd8,Colombia,2017-04-25,Fecha de Nacimiento,Baja,2026-09-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00710,2022-02-02,2022-04-15,Insider Malicioso,Baja,2927473,16866548.09,US-006567,user_david04_6566,737d5464826e9e3db1895c1c5b6c8ebc,Costa Rica,2023-04-13,Correo Electronico,Media,2022-06-10
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00338,2025-10-20,2025-11-09,Configuracion Erronea de Servidor,Baja,4309847,7241087.76,US-004040,user_emily03_4039,5384944e4c34078b31a8e9ac2a8ab804,Costa Rica,2021-02-28,Historial de Transacciones,Alta,2026-02-05
Murphy-Mullins,Retail,Ecuador,1000,BR-00437,2026-01-26,2026-09-16,Insider Malicioso,Baja,230061,8320145.31,US-005624,user_scottandrew_5623,2ca8adc9726d4b6a124edd5a44dd0afa,Argentina,2019-07-26,Numero de Tarjeta de Credito,Critica,2026-09-22
Adams LLC,Tecnologia,Mexico,2500,BR-00098,2023-02-16,2023-10-10,Credenciales Filtradas de Terceros,Critica,1753497,7650165.2,US-004583,user_masonpierce_4582,4ed7737a641509e1a4094f73aaa1c8a2,Panama,2021-12-06,Historial de Transacciones,Alta,2023-11-25
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00074,2024-03-16,2024-04-03,Ataque a Cadena de Suministro,Alta,3298078,14914950.95,US-001944,user_enelson_1943,2dff6d7f49158a3196e12bc13685aea4,Panama,2018-11-18,Fecha de Nacimiento,Baja,2024-04-30
Bell-Williams,Retail,Colombia,250,BR-00389,2025-11-11,2026-02-18,Configuracion Erronea de Servidor,Baja,3762758,20114508.31,US-005568,user_amber63_5567,1515f0af4d31246c2e4922d68facbc92,Mexico,2022-08-22,Correo Electronico,Media,2026-05-13
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00147,2024-04-28,2024-08-03,Phishing,Media,509237,367559.59,US-005943,user_qramirez_5942,31b61d41bcb2f374cb71c316c69db9fb,Brasil,2020-04-06,Numero de Identificacion,Alta,2024-10-19
Adams LLC,Tecnologia,Mexico,2500,BR-00719,2022-12-30,2023-03-02,Ataque de Fuerza Bruta,Media,3855162,7637447.18,US-001563,user_scottalvarado_1562,c010786d72a8d540fd1347f340ae5353,Colombia,2018-05-06,Fecha de Nacimiento,Baja,2023-04-26
Reed Group,Salud,Colombia,25000,BR-00006,2022-09-20,2023-02-22,Ataque a Cadena de Suministro,Alta,2244598,9335856.95,US-000251,user_ashley70_250,719d7268567f10fb1b68029d0be0c887,Chile,2026-06-01,Contrasena,Alta,2023-04-28
Goodman PLC,Turismo,Ecuador,50000,BR-00349,2022-03-13,2022-04-06,Ataque de Fuerza Bruta,Critica,2336381,8450962.26,US-006586,user_kingstephanie_6585,6c8f8963fa470526d80ab08bcf863dce,Costa Rica,2020-04-25,Nombre Completo,Baja,2022-05-24
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00041,2025-11-01,2026-06-23,Ataque a Cadena de Suministro,Baja,4861065,22809261.61,US-002525,user_james16_2524,070a171187ec9d2f881274526c78e862,Estados Unidos,2025-08-07,Fecha de Nacimiento,Baja,2026-08-15
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00115,2025-12-28,2026-02-15,Malware,Alta,2101226,6804276.87,US-002903,user_cummingslisa_2902,f1e38b84d92f2b38b89b4217f88cbc28,Mexico,2024-05-08,Numero de Identificacion,Alta,2026-03-19
Miller-Smith,Turismo,Mexico,50,BR-00489,2022-05-09,2022-10-30,Credenciales Filtradas de Terceros,Media,3833575,4666968.82,US-003265,user_kmoore_3264,309de29c9f8d3746b2615711e737ba61,Peru,2018-10-07,Historial Medico,Critica,2023-01-09
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00535,2021-12-28,2022-03-12,Configuracion Erronea de Servidor,Critica,1532249,13120898.24,US-005418,user_jserrano_5417,d0e35ef1680b33d261658f5483944de9,Ecuador,2018-08-02,Contrasena,Alta,2022-04-12
Walton LLC,Salud,Espana,2500,BR-00682,2026-07-17,2026-09-22,Configuracion Erronea de Servidor,Alta,1849392,21415321.13,US-005382,user_paul82_5381,ee7ea1a6d3739589b18d26db16537b2f,Argentina,2021-11-25,Nombre Completo,Baja,2026-09-22
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00366,2024-02-21,2024-05-09,Phishing,Media,401645,7511215.52,US-001536,user_wmerritt_1535,694b7b14a0de27269378f074037a5141,Ecuador,2018-11-19,Numero de Identificacion,Alta,2024-07-02
Freeman-Martin,Educacion,Colombia,2500,BR-00182,2026-02-22,2026-05-08,Configuracion Erronea de Servidor,Baja,4414075,11079211.41,US-001597,user_vday_1596,7269d83033d779c2bed3729564a14f6f,Estados Unidos,2021-01-28,Nombre Completo,Baja,2026-07-07
Reed Group,Salud,Colombia,25000,BR-00405,2022-04-06,2022-05-02,Insider Malicioso,Alta,1462344,10763715.2,US-001287,user_kellyanthony_1286,4e2491fd27f5bb1bc52ab078059f29bb,Espana,2020-07-03,Historial Medico,Critica,2022-07-10
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00685,2022-10-20,2023-01-19,Malware,Critica,2106641,11305577.86,US-007176,user_vpratt_7175,04c3ab8c6958f26ca9823ecc571c9192,Argentina,2018-03-31,Correo Electronico,Media,2023-04-06
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00344,2022-12-23,2023-03-29,Configuracion Erronea de Servidor,Critica,2684856,16094146.52,US-006470,user_wilsonjasmine_6469,81915b8bcac45e88330fad75cb4603e0,Panama,2026-08-04,Numero Telefonico,Baja,2023-06-26
Cruz PLC,Gobierno,Peru,100,BR-00561,2022-05-14,2022-07-12,Ataque de Fuerza Bruta,Baja,116727,5358243.61,US-005214,user_kristin78_5213,96aa64da3dd19e3caea922fbe9653800,Costa Rica,2019-07-29,Fecha de Nacimiento,Baja,2022-07-13
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00741,2023-03-15,2023-05-19,Configuracion Erronea de Servidor,Media,750054,1684845.23,US-007847,user_jamesmorales_7846,da196ae07a3a794d5eb5bc33c35dc4e8,Costa Rica,2023-05-03,Historial Medico,Critica,2023-07-30
Walton LLC,Salud,Espana,2500,BR-00786,2024-12-29,2025-04-25,Phishing,Alta,3663932,21399274.95,US-006788,user_xanderson_6787,1109371ead649cb6b2deaa1acf95f4e5,Brasil,2018-10-20,Fecha de Nacimiento,Baja,2025-06-10
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00083,2025-11-03,2026-01-06,Explotacion de Vulnerabilidad Sin Parche,Critica,3946632,414406.06,US-002646,user_sierrahayden_2645,defc6b663aa698ffbb231840894d8613,Estados Unidos,2019-03-11,Nombre Completo,Baja,2026-04-01
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00249,2026-09-15,2026-09-22,Phishing,Media,132497,17204054.46,US-000224,user_jeffreymiller_223,8d9d30d4bbe3293395d80bdd26cdcada,Brasil,2018-06-25,Historial Medico,Critica,2026-09-22
Miller-Smith,Turismo,Mexico,50,BR-00644,2023-05-08,2023-12-15,Credenciales Filtradas de Terceros,Media,3746256,16266053.03,US-006351,user_wsmith_6350,cb89325b4cab7f29fb50a70ecd74b13d,Colombia,2024-05-20,Historial de Transacciones,Alta,2024-02-18
Freeman-Martin,Educacion,Colombia,2500,BR-00202,2022-01-27,2022-07-20,Phishing,Baja,1285607,13439521.6,US-002582,user_jeffreycox_2581,83beceb28f43fd5102989931ef0c8882,Argentina,2021-05-05,Nombre Completo,Baja,2022-08-21
Miller-Smith,Turismo,Mexico,50,BR-00644,2023-05-08,2023-12-15,Credenciales Filtradas de Terceros,Media,3746256,16266053.03,US-002644,user_kathymaldonado_2643,060907bd00ebc6c5d1cbbd1373ae6242,Brasil,2019-10-26,Contrasena,Alta,2024-03-13
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00526,2025-05-05,2025-05-09,Explotacion de Vulnerabilidad Sin Parche,Alta,3615028,1972098.18,US-006467,user_nicholas37_6466,009f3329c82f5cf1feb5b0c63ab29abe,Panama,2025-10-03,Numero Telefonico,Baja,2025-05-21
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00607,2023-07-14,2023-10-24,Ataque de Fuerza Bruta,Critica,418144,22602801.18,US-000588,user_hfields_587,65d487c2a7adca5f476ed4d1ef3fbcdb,Mexico,2018-06-29,Correo Electronico,Media,2023-12-12
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00657,2023-01-23,2023-05-28,Credenciales Filtradas de Terceros,Critica,1111748,2556216.43,US-003779,user_agordon_3778,9a23f6aaa447f43ba58b12458b43373f,Chile,2020-11-30,Nombre Completo,Baja,2023-08-26
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00246,2023-01-01,2023-02-21,Malware,Baja,590685,11825357.63,US-002193,user_blucero_2192,097c874a89d7433527194943fc7143f9,Uruguay,2024-11-15,Fecha de Nacimiento,Baja,2023-02-26
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00383,2023-07-29,2023-08-08,Ataque a Cadena de Suministro,Baja,422956,23607894.83,US-003681,user_craig42_3680,34fb25be841b14dd4a9e47e152c31732,Mexico,2022-07-16,Contrasena,Alta,2023-08-17
Shaw Group,Manufactura,Uruguay,25000,BR-00009,2023-11-24,2024-06-14,Ataque de Fuerza Bruta,Critica,87114,11097950.19,US-002442,user_williehunter_2441,a9f87dba47dfd4079cb089edf8102fe8,Estados Unidos,2020-09-03,Direccion Fisica,Media,2024-07-31
Lynn-Garcia,Energia,Mexico,25000,BR-00198,2023-06-28,2024-01-04,Credenciales Filtradas de Terceros,Baja,4847694,17866082.41,US-001819,user_paulmurphy_1818,533eee85391373c8d809b0deed957146,Uruguay,2026-05-24,Historial Medico,Critica,2024-02-13
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00413,2025-03-15,2025-05-24,Configuracion Erronea de Servidor,Media,750559,11929213.02,US-006163,user_paul97_6162,b8ce85a93eea744a7143f16c10c4d668,Chile,2023-07-10,Numero Telefonico,Baja,2025-06-19
Kemp-Perez,Finanzas,Costa Rica,100,BR-00186,2023-04-12,2023-09-16,Ataque a Cadena de Suministro,Media,3906904,14131968.41,US-004559,user_kgomez_4558,112f1bbc5419d29fdf44f44e2ffaad15,Espana,2022-12-01,Direccion Fisica,Media,2023-10-14
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00487,2026-06-29,2026-09-22,Ataque a Cadena de Suministro,Media,153477,6187621.55,US-002201,user_gvillarreal_2200,b400dce34f139c9f6c72f3f9c1baa5ad,Peru,2024-11-18,Numero de Tarjeta de Credito,Critica,2026-09-22
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00390,2024-09-05,2024-10-07,Ataque a Cadena de Suministro,Critica,1264864,440497.93,US-001031,user_jason32_1030,168d76369cb8baf9f7ef38cff3fdfe92,Mexico,2021-08-03,Numero de Identificacion,Alta,2024-11-28
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00153,2022-09-27,2023-03-02,Credenciales Filtradas de Terceros,Baja,3572225,17281852.76,US-007407,user_cartersara_7406,612356f904bc5141f5eacf3e12fb7e51,Colombia,2019-09-19,Direccion Fisica,Media,2023-05-02
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00668,2025-08-13,2025-10-10,Ataque de Fuerza Bruta,Critica,606931,20626818.64,US-007501,user_mgriffin_7500,1ef20b99ca5393194c95665ca28d6e76,Brasil,2019-07-29,Historial de Transacciones,Alta,2025-12-14
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00432,2025-12-13,2026-06-28,Phishing,Alta,4732792,17005556.86,US-004586,user_priscilla18_4585,0b263d2d18c07e5f81a4215fa34bd292,Panama,2020-07-12,Numero Telefonico,Baja,2026-09-10
Walton LLC,Salud,Espana,2500,BR-00575,2023-01-22,2023-03-29,Credenciales Filtradas de Terceros,Alta,2295939,12318958.33,US-007265,user_tmiller_7264,67ec8711586eb2bfc9614a4c1281eff8,Ecuador,2026-05-30,Nombre Completo,Baja,2023-05-19
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00201,2025-09-04,2026-02-26,Inyeccion SQL,Media,2954735,3475591.71,US-000600,user_brianflores_599,f089a55a76e660de35f7c2be117b4440,Ecuador,2019-07-30,Direccion Fisica,Media,2026-05-20
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00764,2024-05-15,2024-07-13,Configuracion Erronea de Servidor,Baja,4871455,8685263.5,US-007366,user_denise87_7365,cad401d9a7648d6446b29dab31a54a3a,Mexico,2024-01-25,Numero de Identificacion,Alta,2024-09-25
Johnson Group,Tecnologia,Uruguay,50000,BR-00034,2022-10-06,2023-02-21,Malware,Media,807885,18007544.09,US-001386,user_amy69_1385,d06dc7ebf776b6a0b93a00c487b0efea,Costa Rica,2023-09-11,Fecha de Nacimiento,Baja,2023-03-06
Collins-Harris,Educacion,Peru,1000,BR-00100,2022-12-23,2023-02-22,Insider Malicioso,Media,1629006,22715377.47,US-000889,user_kevin44_888,8da69c368c764ba199d458a32bbf2cfe,Chile,2017-03-10,Numero Telefonico,Baja,2023-04-12
Brown and Sons,Tecnologia,Chile,100,BR-00634,2024-12-01,2025-05-06,Credenciales Filtradas de Terceros,Alta,1010480,4734276.2,US-002008,user_flawson_2007,ce61e04c6890290ada019e5542cdac74,Espana,2024-07-27,Contrasena,Alta,2025-07-24
Collins-Harris,Educacion,Peru,1000,BR-00673,2024-03-20,2024-04-12,Phishing,Alta,4965148,5215425.09,US-000572,user_taranavarro_571,3f13690df5024154a8cd909ef2f57cef,Peru,2017-06-17,Historial Medico,Critica,2024-06-27
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00063,2025-01-30,2025-04-05,Phishing,Alta,2252587,13582057.95,US-007408,user_daniel02_7407,921d050f2acec6eb0165171e92150c17,Uruguay,2025-09-24,Numero de Identificacion,Alta,2025-04-06
Kemp-Perez,Finanzas,Costa Rica,100,BR-00661,2023-10-16,2024-01-10,Phishing,Media,1371378,8042032.09,US-003126,user_davidrichardson_3125,0646900f1681f0007e7f02bb171a09ad,Espana,2025-12-02,Numero de Tarjeta de Credito,Critica,2024-01-26
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00451,2022-11-20,2023-01-04,Insider Malicioso,Media,4808454,3375607.66,US-006588,user_johntucker_6587,3a63510e98c8ff8896a0cb73dcf5240f,Mexico,2017-02-15,Historial de Transacciones,Alta,2023-02-11
Vargas PLC,Gobierno,Brasil,100,BR-00775,2024-12-17,2025-03-03,Explotacion de Vulnerabilidad Sin Parche,Alta,45067,19492292.53,US-000182,user_eric83_181,b70a03198689c7158495521c468e1a0a,Espana,2025-09-28,Historial de Transacciones,Alta,2025-05-03
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00637,2025-02-24,2025-05-17,Malware,Media,848865,14242080.56,US-000329,user_robertdennis_328,72c5603eb42c29e269e629936174e80e,Peru,2020-01-31,Numero de Identificacion,Alta,2025-07-26
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00476,2022-06-26,2022-07-18,Credenciales Filtradas de Terceros,Media,2255599,18562594.56,US-007932,user_xwyatt_7931,b560e6c57b71506c1e12f5077ab27c8e,Espana,2018-08-04,Historial de Transacciones,Alta,2022-09-24
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00447,2024-05-12,2024-09-10,Ransomware,Alta,4815383,8999707.73,US-002999,user_marissahess_2998,6e0666788bcc9506a3491c7308754b6f,Estados Unidos,2021-03-14,Historial de Transacciones,Alta,2024-11-05
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00197,2023-12-01,2024-02-01,Ransomware,Media,2154805,24205987.73,US-000435,user_tinaherrera_434,d422714ee9d3b0a836221d2504898434,Panama,2018-04-26,Direccion Fisica,Media,2024-02-08
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00068,2023-09-09,2023-10-21,Ataque de Fuerza Bruta,Baja,497892,7162982.58,US-002938,user_phuff_2937,c1ae2f1e607532eeaf390dd4e9604662,Colombia,2018-05-05,Numero de Tarjeta de Credito,Critica,2023-12-05
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00502,2023-05-26,2023-11-09,Configuracion Erronea de Servidor,Baja,3984719,23534880.96,US-007123,user_yjenkins_7122,0efa142e00884306db38b33fe2376294,Brasil,2026-04-20,Direccion Fisica,Media,2024-01-16
Brown and Sons,Tecnologia,Chile,100,BR-00768,2025-03-15,2025-03-20,Malware,Alta,1269887,21868817.55,US-003515,user_jenniferpugh_3514,2e4899be575136167df7e75466f3d1bb,Peru,2026-06-01,Direccion Fisica,Media,2025-04-08
Mccormick PLC,Tecnologia,Colombia,1000,BR-00572,2023-05-05,2023-05-16,Phishing,Alta,593929,14770795.64,US-004424,user_cruiz_4423,2d14225dd57372879bedfa6bf294ccfc,Estados Unidos,2024-04-06,Direccion Fisica,Media,2023-08-06
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00565,2025-03-11,2025-10-02,Malware,Alta,3398080,19240155.24,US-006722,user_williamshaley_6721,7db9e7c27739231c97207a111d6ba9d5,Panama,2022-11-24,Numero Telefonico,Baja,2025-12-10
"Mack, White and Mckinney",Salud,Mexico,100,BR-00539,2024-10-31,2025-05-17,Ransomware,Baja,97914,6617682.46,US-007416,user_ekennedy_7415,210fa312913652fa4f3b318f1ebc8b94,Brasil,2018-09-22,Correo Electronico,Media,2025-05-18
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00321,2023-07-14,2023-11-30,Insider Malicioso,Baja,397615,9037853.51,US-001725,user_stewartkristen_1724,149fb011614b49efe624df19fb8a58ed,Uruguay,2017-01-23,Nombre Completo,Baja,2024-01-23
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00472,2026-01-08,2026-06-13,Configuracion Erronea de Servidor,Baja,2054570,19792601.12,US-001344,user_keith74_1343,f09357356f699334bbf96e8967f6944e,Brasil,2019-04-30,Nombre Completo,Baja,2026-06-29
Gallegos-Wilkerson,Salud,Panama,25000,BR-00525,2024-06-20,2025-01-26,Ransomware,Critica,312524,19280835.99,US-001264,user_ginamurphy_1263,da110354effd4d26545b4bd0b4a4a1ec,Argentina,2025-10-09,Nombre Completo,Baja,2025-04-17
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00654,2025-08-28,2025-10-21,Configuracion Erronea de Servidor,Media,1161303,2550959.57,US-001141,user_lstewart_1140,74b2395bbaac3f02d1fc0bc5a91c920a,Ecuador,2020-07-09,Nombre Completo,Baja,2025-12-18
"Mack, White and Mckinney",Salud,Mexico,100,BR-00514,2021-11-21,2022-02-22,Insider Malicioso,Critica,213896,19978249.67,US-007180,user_sarah39_7179,da28f0a52849176ced7cafe86384505c,Ecuador,2024-08-13,Numero Telefonico,Baja,2022-03-16
Davis-Kelley,Energia,Colombia,250,BR-00300,2023-03-24,2023-06-30,Malware,Baja,4619969,15823649.02,US-004504,user_mariafrederick_4503,e618c3f8615245998bf7abdc5d0bebe3,Ecuador,2023-09-02,Historial Medico,Critica,2023-08-15
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00374,2025-02-23,2025-06-06,Explotacion de Vulnerabilidad Sin Parche,Media,2234961,8490346.81,US-002891,user_jacqueline62_2890,f3c52bb4c9ca5e4396af4a8d8b0c6079,Brasil,2017-06-23,Numero de Tarjeta de Credito,Critica,2025-07-23
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00527,2023-07-10,2023-07-25,Phishing,Alta,4414027,7349682.28,US-007434,user_smithann_7433,9856c0f8fc0ed92f18c7c71b81d3c463,Uruguay,2023-04-09,Fecha de Nacimiento,Baja,2023-10-11
